layer,neuron,value
0,9,1.1167114
0,12,1.042528
0,15,0.79131895
0,23,0.84911925
0,24,0.8003546
0,33,0.66010374
1,11,0.70311093
2,13,0.7284857
2,29,0.6502832
4,5,1.5779883
5,15,0.7632361
7,0,1.3643067
7,22,0.8564453
8,26,0.84030885
9,0,1.0752606
9,1,1.2318481
9,18,1.0632739
10,30,0.7373706
10,37,0.7088272
11,5,1.4002637
11,7,0.7668994
11,10,1.0652149
11,31,1.3107611
11,38,0.65475386
12,33,3.4146874
13,0,0.80517215
13,4,2.7602856
13,6,0.7658072
13,9,0.9664105
13,25,1.0363861
13,35,0.9038495
14,4,0.761474
14,9,7.1284375
14,13,0.6882294
14,15,0.82842314
14,22,2.3878906
15,3,12.462812
15,4,1.0346985
15,10,1.3299377
15,11,1.6604493
15,20,1.3580868
15,26,0.7083441
15,30,9.065312
15,32,0.9610226
15,34,0.8903508
16,1,3.9972363
16,3,2.2643409
16,5,3.4152343
16,14,0.87623537
16,15,3.9375196
16,19,2.9389184
16,38,0.88035154
17,3,1.3334863
17,8,2.2934644
17,18,0.922179
17,27,0.9766353
17,28,0.9816162
17,30,14.976993
17,34,7.2210546
18,0,5.9976172
18,2,0.6844055
18,3,1.2559057
18,9,0.7734912
18,16,2.6788867
18,17,0.72616214
18,21,4.5870705
18,22,1.3816468
18,23,1.5472211
18,28,1.9548438
18,36,0.8316345
18,37,2.5379686
18,38,2.3219385
19,0,3.1597462
19,3,1.4661084
19,5,0.73217773
19,6,0.7439728
19,8,4.453945
19,9,2.3377426
19,10,1.0449561
19,15,2.5727136
19,21,0.969935
19,29,9.397031
19,36,0.6968567
19,38,3.6561134
20,0,3.4733496
20,3,1.8930273
20,10,0.9722507
20,16,2.3551905
20,17,2.275011
20,18,0.9694043
20,22,0.8427051
20,24,4.6759324
20,27,2.6558886
20,33,5.07375
21,4,5.049175
21,11,0.6986096
21,21,0.7298567
21,24,0.98261964
21,29,0.7738617
21,34,8.48875
21,35,2.7884083
21,38,2.3612745
21,39,1.4432611
22,1,0.7386243
22,2,2.1963642
22,9,1.9590222
22,17,2.4324439
22,19,0.9515381
22,25,0.9577832
22,35,1.1525134
22,36,3.592666
23,11,1.6385962
23,15,2.0161035
23,24,1.4394263
23,27,1.546002
23,33,2.3375463
24,9,1.1175293
24,16,3.4942932
24,31,0.935896
24,33,1.4844791
24,36,1.1504577
25,7,1.0606592
25,32,0.8398508
25,38,1.7072492
26,12,1.1337268
26,15,0.9333069
26,23,1.8483282
26,39,0.75101686
27,6,0.84914064
27,25,0.7969792
27,33,1.2506714
27,37,1.1674439
28,33,0.76942873
28,34,0.71786344
30,21,2.148169
31,15,1.188107
32,32,0.8020947
33,18,0.8998738
34,33,1.3494779
36,33,0.98631716
36,34,0.84219605
37,15,0.7657809
38,0,0.75171816
39,21,0.7538135
