layer,neuron,value
3,35,0.091329426
9,35,0.06993744
11,3,0.07322172
11,11,0.15915726
12,22,0.08403883
12,29,0.07885176
12,32,0.09353294
15,6,0.06944545
16,1,0.10378649
17,0,0.14892605
17,18,0.085730076
17,25,0.0913541
19,15,0.12949601
19,22,0.09550193
19,38,0.08117683
20,1,0.06957021
21,13,0.07767094
21,15,0.08082592
21,35,0.16979843
22,14,0.07555889
22,19,0.0782468
22,25,0.0872879
23,9,0.089723356
23,24,0.1319484
23,32,0.07751641
23,34,0.16681153
24,5,0.08099358
24,36,0.099773675
25,33,0.10062187
27,1,0.082465515
28,38,0.09437233
29,31,0.103344806
34,8,0.12775154
34,9,0.300571
34,12,0.07052948
34,15,0.114945166
35,3,0.11975895
35,11,0.12745121
35,19,0.07477891
35,32,0.27319816
36,3,0.14164947
36,14,0.09326699
36,34,0.093040615
37,0,0.3057547
37,4,0.07823318
37,12,0.08655823
37,22,0.1569197
37,26,0.08261101
37,27,0.07668587
37,30,0.25336793
38,1,0.11118141
38,6,0.22936296
38,9,0.07046372
38,16,0.15365677
38,28,0.07393537
38,29,0.07685836
38,32,0.07006073
39,21,0.076895386
39,28,0.091055065
39,32,0.08598633
39,35,0.098597735
39,36,0.07145081
40,1,0.11945465
40,2,0.07631834
40,5,0.6623105
40,8,0.07673447
40,9,0.08419426
40,12,0.073173754
40,14,0.11843681
40,18,0.07948456
40,22,0.09630127
40,24,0.2598349
40,38,0.25437927
41,5,0.2858609
41,7,0.13757439
41,8,0.076432645
41,9,0.13641419
41,13,0.08796157
41,15,0.09381721
41,21,0.27892768
41,23,0.09826121
41,24,0.36121032
41,28,0.1871253
41,34,0.12552422
41,38,0.10550415
42,0,0.069784015
42,3,0.25282806
42,5,0.10110323
42,6,0.10136452
42,9,0.11386589
42,12,0.06877667
42,22,0.6765454
42,34,0.20239471
43,0,0.22636577
43,5,0.39933318
43,8,0.08208671
43,11,0.2444995
43,12,0.3117267
43,16,0.122987725
43,17,0.12691025
43,26,0.20972306
43,28,0.09717716
43,30,0.21440445
43,39,0.119698025
44,5,0.08542343
44,8,0.08844742
44,9,0.08825218
44,10,0.071365505
44,18,0.44619873
44,22,0.08840698
44,26,0.097550124
44,31,0.31208557
44,39,0.72251344
45,1,0.19070095
45,8,0.1557312
45,9,0.10002685
45,12,0.3209137
45,17,0.15733398
45,18,0.13756867
45,22,0.27436683
45,30,0.27795768
45,31,0.14385818
45,32,0.7369922
46,2,0.30962387
46,10,0.15352127
46,13,0.09096681
46,17,0.13299923
46,22,0.06886299
46,25,0.17059265
46,26,0.090205304
46,34,0.20200989
47,1,0.8157422
47,2,0.14051303
47,7,0.1668373
47,9,0.16484009
47,24,0.084773906
47,27,0.084122926
47,32,0.22358811
47,33,0.14623474
47,34,1.9676318
48,3,0.45404297
48,5,0.2398709
48,8,0.0761862
48,13,0.8535693
48,16,0.2373021
48,25,0.1000246
48,28,0.26393005
48,29,0.15711449
48,33,0.2753711
49,3,0.12610556
49,17,0.10796371
49,19,0.080189936
49,24,0.095169276
49,28,0.59270877
49,38,0.13868469
50,0,0.07414369
50,3,0.12606247
50,19,0.09842491
50,20,0.14232354
51,6,0.0923917
51,37,0.078173526
51,38,0.13262604
52,18,0.18213448
52,25,0.070805855
52,38,0.54796845
53,2,0.51892424
53,33,0.073438644
55,7,0.29572296
55,32,0.06976876
56,0,0.13039428
56,29,0.10635162
56,31,0.24620453
56,36,0.591439
58,15,0.07848744
60,33,0.08379435
61,9,0.13564056
62,36,0.14302719
63,13,0.119983524
63,29,0.135074
