layer,neuron,value
2,17,1.6284252
11,11,1.6118164
13,23,1.3873465
13,26,1.9427344
16,35,2.4565966
16,38,3.5849657
17,4,1.3418213
17,14,3.3959925
17,26,1.4899658
17,27,1.8569092
17,34,1.5179114
18,16,1.7071447
18,33,1.609017
18,35,3.6137793
19,12,3.0072777
19,14,2.0167382
19,38,10.553769
20,1,1.81323
20,10,2.3928077
20,15,1.3448193
20,23,1.3793775
21,1,2.1986914
21,19,4.6824074
21,29,2.2865968
21,32,1.6792309
21,34,1.7113318
21,39,3.9186816
22,2,3.5721095
22,3,7.2647657
23,8,3.396565
23,9,2.3167677
24,5,1.6774971
25,13,12.39125
26,17,1.6316614
27,37,1.8259668
28,21,2.1804786
31,0,3.6471925
31,15,1.4105884
31,16,1.4337146
33,21,1.4200048
34,13,1.4398193
34,26,1.6877344
34,27,1.3552921
35,11,1.6934131
36,9,2.5123205
37,6,1.4060202
37,14,2.220725
38,0,1.4522058
38,6,5.531973
38,12,1.6928515
38,17,1.8903388
38,32,2.5781763
38,33,1.6988819
39,33,1.4900366
39,36,3.5924804
40,1,2.0461755
40,5,16.8
40,10,2.2614923
40,15,3.562412
40,17,3.5227282
40,35,2.0761817
41,2,1.7262528
41,5,7.434027
41,11,3.077334
41,13,1.929851
41,18,3.1266847
41,23,1.9484175
41,30,15.34332
41,38,2.1643019
41,39,2.080667
42,0,7.235957
42,6,7.7032228
42,14,2.7438922
42,17,1.7468457
42,28,1.7006128
42,30,2.2351074
42,34,2.7166407
42,36,4.730176
43,0,2.7196875
43,1,1.6522375
43,3,9.585725
43,12,1.8035865
43,18,2.0580132
43,22,8.00125
43,27,1.4216895
43,29,1.5694482
43,35,1.8670977
43,38,16.455938
43,39,2.0491931
44,0,1.6198071
44,1,2.445069
44,3,3.8044946
44,8,4.9960155
44,17,4.733677
44,18,1.4915369
44,19,2.55989
44,21,1.9884204
44,23,2.1425498
44,24,11.44375
44,39,2.8847704
45,10,2.261299
45,19,3.2971032
45,25,2.1582885
45,32,4.1694155
45,34,13.070547
45,35,2.2330225
45,39,3.0609374
46,2,3.387256
46,3,4.4089065
46,7,2.172594
46,11,3.1517944
46,35,6.640337
46,36,1.5026159
47,8,5.9614744
47,15,4.1375575
47,26,1.9969214
47,34,2.9963233
48,20,7.1252346
48,28,1.3667419
49,4,1.4740405
50,1,1.9746454
51,0,1.6470056
51,25,1.3309625
51,37,3.4186797
52,34,3.9184375
54,0,2.9780836
61,15,3.7466016
62,12,1.5286664
