layer,neuron,value
0,1,0.0050028944
0,3,0.015766142
0,4,0.0010760223
0,10,0.00076047896
0,12,0.0073165703
0,14,0.00017032624
0,18,0.0018821502
0,20,0.00033191682
0,26,0.0037559045
0,27,0.002378772
0,29,0.00014508486
0,31,0.015648354
0,32,0.0020801974
0,34,0.0042786407
0,35,0.00021850079
0,38,0.0030776144
1,2,0.0015456218
1,3,0.021323776
1,4,0.0005672723
1,5,0.0023142844
1,7,0.0012514591
1,8,0.005744362
1,9,0.00068262574
1,10,0.018213425
1,16,0.0043880465
1,19,0.002713232
1,21,0.033300895
1,22,0.014322967
1,23,0.0022294521
1,24,0.0058488
1,25,0.0022613525
1,28,0.0077083707
1,33,0.0024639892
1,38,0.06884346
2,0,0.015014584
2,1,9.1394184e-05
2,3,0.009919319
2,4,0.04965309
2,11,0.0002995348
2,13,0.00024169922
2,14,0.0011249185
2,16,0.00382123
2,19,0.053899538
2,20,0.0071940874
2,21,0.00605032
2,22,0.0023646022
2,26,0.016723862
2,28,0.0005159569
2,29,0.06228302
2,30,0.038746413
2,31,0.00397921
2,33,0.053249817
2,34,0.0010975242
2,36,0.028066998
2,37,0.001591815
3,0,0.0023596215
3,1,0.0033176928
3,2,0.05215912
3,3,0.14800051
3,5,0.004345975
3,11,0.010469493
3,13,0.0030121421
3,18,0.0002910328
3,19,0.0804126
3,24,0.0010212935
3,25,0.008736353
3,26,0.004300115
3,28,0.0031946194
3,30,0.0050271223
3,31,0.0070669176
3,34,0.0012240696
3,35,0.0013914752
3,39,0.010978865
4,4,0.004420663
4,5,0.019051133
4,6,0.0045522214
4,8,0.16651855
4,9,0.0014181995
4,13,0.022808656
4,15,0.031494293
4,16,0.0016739678
4,17,0.0018560361
4,19,0.02241774
4,20,0.073703006
4,21,0.01134327
4,22,0.0014260137
4,23,0.01469059
4,24,0.0020997238
4,26,0.0030282116
4,27,0.0052607725
4,28,0.00054355623
4,29,0.02054655
4,30,0.069263846
4,34,0.03139845
4,36,0.009274177
4,37,0.008725753
5,2,0.009105844
5,4,0.0768322
5,6,0.0070281792
5,7,0.0005499268
5,8,0.28459853
5,10,0.0229426
5,14,0.01042572
5,16,0.0063946773
5,18,0.0047503235
5,21,0.006104374
5,22,0.0027656222
5,25,0.012063541
5,26,0.002045288
5,28,0.12220886
5,33,0.0008441699
5,34,0.026726304
5,35,0.03374428
5,36,0.260495
5,38,0.030532379
5,39,0.0019084072
6,2,0.002171998
6,3,0.025767822
6,6,0.011598434
6,8,0.00046885014
6,9,0.00047820926
6,10,0.009504137
6,11,0.036658827
6,12,0.0006856537
6,13,0.0017233657
6,15,0.0026788246
6,17,0.0073151398
6,19,0.42447633
6,20,0.020207215
6,22,0.013180485
6,25,0.0053907777
6,28,0.0076821325
6,29,0.02869095
6,31,0.013700409
6,32,0.0010654783
6,33,0.01984787
6,36,0.113496855
6,39,0.075736694
7,0,0.2523001
7,1,0.02190857
7,2,0.0027263546
7,4,0.08488571
7,6,0.015445385
7,8,0.092107944
7,9,0.18984497
7,11,0.024364319
7,13,0.00878273
7,18,0.0071274186
7,20,0.0042123413
7,23,0.03750389
7,25,0.0042201234
7,26,0.005598698
7,27,0.0024398707
7,28,0.018182354
7,29,0.050650176
7,31,0.0009936834
7,32,0.035671044
7,33,0.024458446
7,35,0.050354537
7,36,0.071871035
7,38,0.0038646697
8,4,0.032508086
8,6,0.00979599
8,7,0.07995369
8,8,0.021459488
8,11,0.04924515
8,12,0.009177723
8,14,0.052284546
8,16,0.009849701
8,18,0.02580183
8,19,0.0018863964
8,20,0.015822297
8,22,0.00035923003
8,23,0.108760074
8,25,0.03249319
8,27,0.036011335
8,28,0.014765739
8,30,0.09023613
8,32,0.0013915634
8,33,0.045003053
8,34,0.098670505
8,35,0.085593626
8,36,0.0031925773
8,37,0.025899036
8,38,0.012601709
9,0,0.28647888
9,1,0.0415242
9,2,0.078778684
9,6,0.063649066
9,8,0.021539764
9,9,1.9855566
9,11,6.6380504e-05
9,12,0.011205597
9,13,0.31397033
9,20,0.0122067835
9,22,0.03393814
9,23,0.14037947
9,26,0.03475586
9,28,0.007393379
9,29,0.020797271
9,32,0.03694336
9,35,0.013745589
9,36,0.15659171
9,37,0.0043016244
10,0,0.007560425
10,1,0.016252747
10,4,0.098330386
10,5,0.0789502
10,6,0.025975646
10,7,0.13149247
10,9,0.0077223205
10,10,0.07328827
10,11,0.010431829
10,13,0.0035427285
10,15,0.047400206
10,16,0.011520042
10,21,0.011977691
10,23,0.045818787
10,24,0.10126495
10,25,0.068364866
10,26,0.0238422
10,28,0.0048566437
10,29,0.084004514
10,30,0.054510344
