layer,neuron,value
1,38,0.06884346
2,4,0.04965309
2,19,0.053899538
2,29,0.06228302
2,33,0.053249817
3,2,0.05215912
3,3,0.14800051
3,19,0.0804126
4,8,0.16651855
4,20,0.073703006
4,30,0.069263846
5,4,0.0768322
5,8,0.28459853
5,28,0.12220886
5,36,0.260495
6,19,0.42447633
6,36,0.113496855
6,39,0.075736694
7,0,0.2523001
7,4,0.08488571
7,8,0.092107944
7,9,0.18984497
7,29,0.050650176
7,35,0.050354537
7,36,0.071871035
8,7,0.07995369
8,11,0.04924515
8,14,0.052284546
8,23,0.108760074
8,30,0.09023613
8,34,0.098670505
8,35,0.085593626
9,0,0.28647888
9,2,0.078778684
9,6,0.063649066
9,9,1.9855566
9,13,0.31397033
9,23,0.14037947
9,36,0.15659171
10,4,0.098330386
10,5,0.0789502
10,7,0.13149247
10,10,0.07328827
10,24,0.10126495
10,25,0.068364866
10,29,0.084004514
10,30,0.054510344
10,36,0.08511597
10,39,0.04818947
11,0,0.11715637
11,3,0.092094116
11,5,0.14897706
11,6,0.48643225
11,7,0.11942367
11,8,0.053692665
11,9,0.058056984
11,15,0.05510147
11,18,0.11902422
11,20,0.4732013
11,21,0.12378311
11,22,0.049175415
11,29,0.18235672
11,31,0.1299488
11,33,0.07465179
12,0,0.08928116
12,3,0.23354919
12,4,0.053017195
12,6,0.09291885
12,9,0.28955817
12,10,0.13853943
12,12,0.2820463
12,14,0.07860321
12,15,0.05903656
12,17,0.04914345
12,19,0.20683105
12,21,0.05928833
12,24,0.053630255
12,30,0.32776773
12,39,0.40294006
13,2,0.086290285
13,5,0.20008248
13,6,0.057866976
13,11,0.058814086
13,12,0.17999725
13,14,0.16234757
13,15,0.21256989
13,18,0.078592226
13,20,0.10156921
13,21,0.17017227
13,22,0.08465027
13,24,0.20745316
13,28,0.04864807
13,32,0.12926117
13,33,0.13025773
14,5,0.19765808
14,7,0.052415133
14,13,0.053695984
14,14,0.099024504
14,18,0.34521353
14,22,0.08505028
14,23,0.2728534
14,27,0.1318509
14,28,0.06415603
14,31,0.05476166
15,3,0.117978364
15,7,0.15164764
15,10,0.07894768
15,14,0.30536544
15,17,0.27182555
15,22,0.10682266
15,23,0.05678375
15,27,0.075909406
15,29,0.18742676
15,30,0.122090146
15,36,0.08421509
15,38,0.12409534
16,0,0.057282716
16,2,0.10758972
16,3,0.056692734
16,5,0.8056946
16,11,0.10589302
16,14,0.2703
16,15,0.12891342
16,27,0.23283333
16,28,0.08179107
16,33,0.05668312
16,35,0.09843727
16,36,0.06637161
16,38,0.054878615
16,39,0.17459306
17,20,2.635779
17,26,0.06329609
17,27,0.08897812
17,35,0.20181862
17,38,2.286992
18,5,0.112018436
18,28,0.088653184
18,38,0.11071266
19,26,0.051648214
19,30,0.7320728
20,3,0.061835404
20,9,0.05975754
20,27,1.6762669
22,6,0.14045258
22,18,0.30561647
23,18,1.3353516
23,21,0.55268884
23,29,0.07426705
24,9,0.0849559
24,31,0.6922803
25,1,0.1278028
27,17,0.105854794
27,21,0.08590849
27,26,0.17010269
29,32,0.0656057
33,30,0.09526903
33,31,0.16447876
34,17,0.18807137
35,1,0.14424133
37,21,0.082147144
