model,task,group,n_units,eta2_concept,eta2_format,ctl_concept,ctl_format,exc_concept,exc_format
Falcon3-10B-Instruct,verse,LF-only,23,0.04139057859407219,0.47590658003056724,0.045939677926605846,0.46196605858309936,-0.004549099332533654,0.01394052144746788
Falcon3-10B-Instruct,verse,ST-only,23,0.057336013582545364,0.46701685453255815,0.05147323802150028,0.47875075338754425,0.005862775561045086,-0.011733898854986102
Falcon3-10B-Instruct,summarization,LF-only,22,0.026615429694299864,0.5294098913320251,0.027135717490591377,0.5301773236643582,-0.0005202877962915131,-0.0007674323323331178
Falcon3-10B-Instruct,summarization,ST-only,22,0.025526593176223182,0.5193562048893673,0.020935761006741205,0.511238589574081,0.004590832169481977,0.00811761531528632
