layer,neuron,value
0,16,0.009631935
1,14,0.016125366
1,30,0.010442534
1,31,0.009194395
1,39,0.010137997
2,38,0.01258137
3,15,0.012955656
4,13,0.032948915
4,34,0.027290802
5,25,0.010199432
5,28,0.022934303
5,30,0.0119386865
5,38,0.04637806
6,0,0.015314684
6,26,0.009755249
7,1,0.01032671
7,6,0.025706511
7,23,0.024038678
8,14,0.035251997
8,27,0.030658731
9,0,0.026124114
9,13,0.054859087
9,23,0.01099544
9,26,0.010579186
10,0,0.031485632
10,3,0.0101395035
10,7,0.011746621
10,24,0.02466097
10,25,0.011635875
11,3,0.053483926
11,8,0.025617829
11,10,0.014891748
11,20,0.017298164
11,21,0.03593689
11,26,0.026076999
11,30,0.01242692
12,0,0.012059145
12,1,0.01213377
12,2,0.10428391
12,3,0.035745926
12,9,0.079892695
12,15,0.016555633
12,18,0.02703949
12,19,0.038683053
12,33,0.019568862
12,34,0.02214222
13,2,0.14083481
13,24,0.014295139
13,26,0.056774978
13,33,0.054332532
14,0,0.011648732
14,5,0.06452431
14,14,0.0733255
14,23,0.048951644
14,24,0.010047607
14,25,0.020419158
14,29,0.03954498
14,34,0.17076546
14,36,0.037537232
15,5,0.011880283
15,7,0.09083282
15,9,0.06067108
15,14,0.059431456
15,17,0.023257112
15,22,0.048105314
15,27,0.012973785
15,29,0.008937573
15,30,0.013913193
15,33,0.029955197
15,34,0.035203323
16,5,0.09947601
16,6,0.026984481
16,14,0.022163553
16,19,0.058677845
16,23,0.2996234
16,27,0.09620003
16,33,0.024379693
16,34,0.010000096
16,36,0.010929153
16,39,0.05692337
17,6,0.009019161
17,12,0.012918892
17,18,0.09770996
17,19,0.021639375
17,20,0.11814056
17,35,0.5102319
17,38,0.04108015
18,7,0.014029536
18,10,0.154575
18,19,0.012959289
18,30,0.035582982
19,0,0.013417473
19,6,0.017939854
19,30,0.09266335
20,0,0.019653054
20,10,0.033595428
20,22,0.11830506
20,27,0.30239046
20,28,0.029735222
21,7,0.018477688
21,9,0.03987915
21,12,0.008597164
21,13,0.029474717
21,20,0.011513973
21,39,0.32496947
22,2,0.40205687
22,16,0.015449474
22,18,0.053740997
22,30,0.02667122
22,38,0.011373329
23,8,0.17176758
23,14,0.61173826
23,21,0.16896118
23,28,0.010112152
23,29,0.034999315
23,32,0.15170258
23,38,0.013441658
24,9,0.017182808
24,10,0.021218948
24,23,0.012959652
24,31,0.053047333
25,1,0.2591223
25,28,0.055086154
26,4,0.047338296
26,9,0.1274281
26,24,0.027035628
26,26,0.052966613
26,30,0.017750416
26,34,0.35005736
26,35,0.010064163
27,15,0.012853794
27,17,0.055539552
27,19,0.03508484
27,26,0.27916095
27,30,0.05672577
28,11,0.5529211
28,14,0.017800074
28,25,0.10211685
29,39,0.028734071
30,8,0.05173981
30,20,0.03371937
31,2,0.018744621
31,30,0.04613284
32,35,0.012401381
32,37,0.08461973
33,14,0.016029911
34,6,0.010832746
34,9,0.0091792075
35,10,0.008906756
35,12,0.068299524
35,16,0.008856278
36,22,0.044934005
37,4,0.4127344
37,8,0.031004906
37,13,0.042230226
37,21,0.05770859
38,5,0.011649227
38,31,0.13596253
38,32,0.0117532825
39,23,0.012151055
