layer,neuron,value
4,13,0.032948915
4,34,0.027290802
5,38,0.04637806
8,14,0.035251997
8,27,0.030658731
9,13,0.054859087
10,0,0.031485632
11,3,0.053483926
11,21,0.03593689
12,2,0.10428391
12,3,0.035745926
12,9,0.079892695
12,18,0.02703949
12,19,0.038683053
13,2,0.14083481
13,26,0.056774978
13,33,0.054332532
14,5,0.06452431
14,14,0.0733255
14,23,0.048951644
14,29,0.03954498
14,34,0.17076546
14,36,0.037537232
15,7,0.09083282
15,9,0.06067108
15,14,0.059431456
15,22,0.048105314
15,33,0.029955197
15,34,0.035203323
16,5,0.09947601
16,19,0.058677845
16,23,0.2996234
16,27,0.09620003
16,39,0.05692337
17,18,0.09770996
17,20,0.11814056
17,35,0.5102319
17,38,0.04108015
18,10,0.154575
18,30,0.035582982
19,30,0.09266335
20,10,0.033595428
20,22,0.11830506
20,27,0.30239046
20,28,0.029735222
21,9,0.03987915
21,13,0.029474717
21,39,0.32496947
22,2,0.40205687
22,18,0.053740997
23,8,0.17176758
23,14,0.61173826
23,21,0.16896118
23,29,0.034999315
23,32,0.15170258
24,31,0.053047333
25,1,0.2591223
25,28,0.055086154
26,4,0.047338296
26,9,0.1274281
26,26,0.052966613
26,34,0.35005736
27,17,0.055539552
27,19,0.03508484
27,26,0.27916095
27,30,0.05672577
28,11,0.5529211
28,25,0.10211685
29,39,0.028734071
30,8,0.05173981
30,20,0.03371937
31,30,0.04613284
32,37,0.08461973
35,12,0.068299524
36,22,0.044934005
37,4,0.4127344
37,8,0.031004906
37,13,0.042230226
37,21,0.05770859
38,31,0.13596253
