layer,neuron,value
11,20,0.09821463
14,1,0.066031344
15,14,0.060035974
15,24,0.10468247
15,37,0.25748077
16,8,0.07635254
16,12,0.08997993
16,14,0.10399765
16,23,0.14368896
17,5,0.14273693
17,14,0.059716873
17,21,0.27557805
17,27,0.07802193
18,3,0.18333755
18,6,0.06696528
18,12,0.3165497
18,15,0.096152134
18,24,0.09301384
19,1,0.08078411
19,5,0.21490997
19,8,0.1379178
19,12,0.108320385
19,14,0.15861587
19,16,0.10984039
19,17,0.08957733
19,30,0.19915386
20,12,0.16100006
20,16,0.05968765
20,18,0.27868682
20,26,0.08402725
20,30,0.12017471
20,31,0.09486465
21,0,0.23651397
21,10,0.067352064
21,12,0.22021836
21,17,0.36916322
21,18,0.11417267
21,31,0.090017036
21,32,0.6222488
22,1,0.09674103
22,5,0.071139984
22,11,0.058724433
22,12,0.063663594
22,13,0.42623398
22,14,0.5796332
22,16,0.06637293
22,17,0.05908573
22,19,0.16998963
22,21,0.15947983
22,26,0.6621619
22,35,0.07621788
22,36,0.1968274
22,38,0.095499575
23,0,0.98823243
23,3,0.080335386
23,4,0.11071116
23,7,2.3917382
23,8,0.060817413
23,34,0.5041417
24,0,0.64106417
24,3,1.4033692
24,5,0.09783058
24,10,0.1557895
24,13,0.33896744
24,17,0.11813553
24,33,0.63553375
24,39,0.15188995
25,4,0.08549133
25,5,0.099105835
25,12,0.06637588
25,14,0.5171106
25,23,0.086096495
25,24,0.18989857
25,25,0.33353394
25,28,0.30494964
26,3,0.19707428
26,12,0.061919745
26,19,0.37815273
26,26,0.10920828
26,36,0.11544945
27,7,0.1960527
27,37,0.5915625
28,4,0.09188492
28,18,2.008633
28,30,0.0867923
28,36,0.092718564
29,24,0.76601565
30,21,0.09374299
31,13,0.11431387
31,29,0.086295165
31,38,0.13369384
32,7,0.430625
32,14,0.3296881
32,27,0.18576545
33,14,0.4356247
33,28,0.15657933
33,37,0.18969299
34,9,0.24884583
34,33,0.22637644
34,37,0.077089235
35,11,0.5708384
35,15,0.06569267
36,13,0.23531152
36,33,0.14962532
36,36,0.06082615
37,30,0.2689645
38,2,0.44749755
38,12,0.085337445
38,18,0.35648927
38,25,0.062216185
38,36,0.19672973
39,20,0.058559533
