layer,neuron,value
15,37,0.25748077
17,21,0.27557805
18,3,0.18333755
18,12,0.3165497
19,5,0.21490997
19,30,0.19915386
20,12,0.16100006
20,18,0.27868682
21,0,0.23651397
21,12,0.22021836
21,17,0.36916322
21,32,0.6222488
22,13,0.42623398
22,14,0.5796332
22,19,0.16998963
22,21,0.15947983
22,26,0.6621619
22,36,0.1968274
23,0,0.98823243
23,7,2.3917382
23,34,0.5041417
24,0,0.64106417
24,3,1.4033692
24,13,0.33896744
24,33,0.63553375
25,14,0.5171106
25,24,0.18989857
25,25,0.33353394
25,28,0.30494964
26,3,0.19707428
26,19,0.37815273
27,7,0.1960527
27,37,0.5915625
28,18,2.008633
29,24,0.76601565
32,7,0.430625
32,14,0.3296881
32,27,0.18576545
33,14,0.4356247
33,37,0.18969299
34,9,0.24884583
34,33,0.22637644
35,11,0.5708384
36,13,0.23531152
37,30,0.2689645
38,2,0.44749755
38,18,0.35648927
38,36,0.19672973
