layer,neuron,value
0,2,0.0035978889
0,4,0.0017449975
0,5,0.008580904
0,10,0.00089639454
0,11,0.005203054
0,12,0.0015420341
0,13,0.0004827747
0,18,0.001658386
0,20,0.00088424206
0,23,0.001762379
0,25,0.0022916985
0,26,0.0024979115
0,28,0.0012890956
0,29,0.023104524
0,31,0.0013161385
0,33,0.014201789
0,37,0.001984315
0,38,0.0062902737
0,39,0.0011162591
1,0,0.0006011123
1,1,0.00105905
1,4,0.0039979983
1,6,0.00052853586
1,15,0.0005590129
1,16,0.00073351443
1,18,0.0011322534
1,19,0.0061890124
1,21,0.00039783955
1,22,0.0013384133
1,24,0.004555343
1,25,0.00083322707
1,26,0.00088008883
1,27,0.004407885
1,31,0.00077731046
1,32,0.0010297841
1,33,0.0009431326
1,34,0.0023306098
1,35,0.0005794239
1,36,0.002040628
1,37,0.0011335224
1,38,0.001994977
1,39,0.012840195
2,3,0.00077129365
2,4,0.0035890578
2,5,0.0039086007
2,8,0.0015452766
2,9,0.0011152696
2,11,0.00046889426
2,14,0.002368908
2,17,0.008182469
2,20,0.0027817155
2,23,0.0010324481
2,24,0.0045718215
2,26,0.0005176157
2,28,0.00058309437
2,29,0.0007962704
2,30,0.010596199
2,34,0.0054052044
2,35,0.0009537113
2,36,0.002399075
3,3,0.0017580562
3,4,0.0119303325
3,6,0.008876457
3,11,0.026210174
3,12,0.0005957508
3,17,0.0011763573
3,18,0.008456039
3,19,0.004894295
3,21,0.0005841875
3,23,0.0016689169
3,24,0.027582474
3,28,0.002352535
3,30,0.0022873401
3,32,0.04982008
3,34,0.0020396805
3,36,0.026138764
3,38,0.022797698
3,39,0.00046853066
4,0,0.0036522865
4,1,0.00035098076
4,4,0.0024916506
4,7,0.0059770583
4,8,0.0011747706
4,9,0.004949112
4,10,0.0010874462
4,13,0.00084746926
4,14,0.00048166036
4,15,0.003494153
4,17,0.02631026
4,21,0.0033976554
4,22,0.00032246916
4,24,0.008819678
4,25,0.002843628
4,26,0.01470691
4,27,0.0018733859
4,31,0.0010412026
4,34,0.0130561255
4,35,0.0003866887
4,36,0.0067956876
4,37,0.0038538694
4,39,0.011672144
5,0,0.007841718
5,2,0.0004100287
5,3,0.00029960216
5,5,0.0008258295
5,6,0.0018937874
5,17,0.013511514
5,18,0.0054503726
5,20,0.0057957266
5,22,0.08219208
5,26,0.0052415705
5,30,0.012291031
5,39,0.0031213046
6,1,0.012391129
6,5,0.00393559
6,13,0.004170709
6,16,0.00080159423
6,18,0.008634467
6,20,0.0011712217
6,21,0.0015120256
6,22,0.007915066
6,29,0.0023790598
6,31,0.0021680975
6,32,0.02349472
6,33,0.015070095
6,34,0.004704795
6,35,0.0035878373
6,37,0.002444811
6,38,0.0064903707
7,0,0.059722215
7,1,0.01843195
7,3,0.00396142
7,4,0.008377208
7,6,0.011440849
7,8,0.0045391466
7,9,0.005186453
7,10,0.006804228
7,13,0.0033942556
7,15,0.01469398
7,16,0.15516266
7,17,0.007197685
7,18,0.0071473885
7,21,0.0035243677
7,24,0.013980904
7,27,0.0019503022
7,28,0.014141693
7,30,0.016259234
7,31,0.011055746
7,36,0.007856632
7,37,0.016044293
7,39,0.00082642434
8,0,0.0026691318
