layer,neuron,value
3,32,0.04982008
5,22,0.08219208
7,0,0.059722215
7,16,0.15516266
8,4,0.06869722
8,6,0.056923904
8,13,0.05204941
8,16,0.3108886
8,26,0.07447243
8,34,0.071844675
9,13,0.08780456
10,21,0.041316565
10,35,0.10754795
11,18,0.044565205
11,29,0.08056099
12,36,0.06449707
13,30,0.042706758
14,9,0.11796051
14,10,0.30741486
14,15,0.27387878
14,21,0.0489991
15,5,0.043124314
15,30,0.39979735
15,36,0.054418154
16,2,0.048358906
16,8,0.12293884
16,18,0.05169777
16,19,0.042541653
16,21,0.25904176
16,23,0.08680725
16,26,0.0435409
17,0,0.1072085
17,1,0.059918135
17,2,0.4668158
17,5,0.048292086
17,22,0.08147385
17,24,0.05077675
17,26,0.048223764
17,32,0.08557167
17,34,0.053036194
18,24,0.17717041
18,30,0.0843647
18,35,0.07016067
18,37,0.07093361
18,38,0.20442855
18,39,0.07962151
19,3,0.06364319
19,5,0.06769705
19,8,0.0413739
19,12,0.07690766
19,17,0.1552652
19,18,0.04759079
19,22,0.097327195
19,27,0.07417904
19,37,0.06161705
19,38,0.13118477
20,1,0.07295837
20,8,0.044595793
20,17,0.041504573
20,19,0.04850456
20,22,0.12512255
20,31,0.117619626
20,32,0.05298359
20,33,0.045084305
20,38,0.1052095
20,39,0.050717507
21,10,0.23945434
21,19,0.08245117
21,24,0.13231891
21,29,0.16440766
21,32,0.09091259
21,36,0.07777504
21,39,0.067337684
22,9,0.07305759
22,35,0.11166977
22,36,0.083164975
23,3,0.049369544
23,9,0.07353455
23,21,0.080207594
23,24,0.15749711
23,34,0.07398521
23,37,0.08178608
24,6,0.066759646
24,9,0.048447724
24,10,0.060420226
24,16,0.097966105
25,8,0.08512893
25,38,0.08101166
26,2,0.043906517
27,0,0.06211685
29,31,1.0547076
30,0,0.04375698
30,21,0.108306654
32,16,0.068143465
32,25,0.057629157
34,2,0.04331291
34,4,0.093026124
34,5,0.058557358
34,18,0.054809038
34,19,0.05229992
34,26,0.11909973
34,27,0.05243176
34,30,0.16430084
35,3,0.052595597
35,19,0.112757035
35,26,0.10147776
35,27,0.15377976
35,29,0.10821472
35,38,0.08423855
36,1,0.064370915
36,2,0.04309456
36,9,0.07684494
36,16,0.041710604
36,17,0.050967466
36,30,0.1517511
36,33,0.076472625
36,36,0.19932136
36,39,0.058642577
37,10,0.14146166
37,13,0.08264496
37,18,0.052696608
37,21,0.08816467
37,26,0.044620648
37,30,0.2325887
37,32,0.054288086
37,33,0.07646046
37,36,0.054178923
38,1,0.083309785
38,2,0.04405403
38,5,0.065938875
38,7,0.05890068
38,12,0.08180001
38,17,0.078874394
38,19,0.049614564
38,22,0.12936372
38,25,0.07096199
38,32,0.10867004
39,5,0.16282108
39,10,0.11697891
39,12,0.051882297
39,13,0.103623964
39,16,0.057585925
39,25,0.09789772
39,28,0.05210083
39,30,0.10393238
39,35,0.060258485
39,37,0.13321762
39,38,0.08429184
39,39,0.1277713
40,4,0.06315277
40,5,0.055554047
40,8,0.09010479
40,14,0.14241321
40,18,0.06087654
40,19,0.24510926
40,21,0.08868092
40,22,0.13981934
40,23,0.1383641
41,1,0.15268905
41,3,0.09014221
41,5,0.788925
41,9,0.056083776
41,11,0.11064484
41,13,0.082433015
41,16,0.045412444
41,18,0.061643373
41,20,0.059823874
41,21,0.08712372
41,22,0.08786911
41,24,0.15024574
41,27,0.104686886
41,29,0.048650566
41,31,0.12853645
41,32,0.35230905
41,34,0.6993768
41,39,0.09597305
42,3,0.1036486
42,5,0.04551552
42,18,0.07706791
42,20,0.07929291
42,22,0.11716553
42,27,0.06640793
42,29,0.20264985
42,30,0.060109712
42,35,0.043488674
42,36,0.22172524
42,37,0.055584718
42,38,0.052310295
43,4,0.04474945
43,5,0.274104
43,9,0.04693493
43,12,0.06318298
43,14,0.11944733
43,17,0.21721283
43,18,0.13032547
43,20,0.051156692
43,21,0.059537962
43,22,0.16713715
43,27,0.07156586
43,30,0.16666432
43,33,0.05773117
43,38,0.046898603
43,39,0.053970948
44,7,0.04738518
44,12,0.08432188
44,15,0.0818306
44,17,0.08174164
44,18,0.2641046
44,24,0.07348501
44,26,0.18664367
44,30,0.23328064
44,31,0.11091339
44,34,0.605083
44,38,0.049353026
45,0,0.08084717
45,10,0.0663118
45,12,0.05103817
45,17,0.09392101
45,24,0.06303989
45,30,0.050226137
45,31,0.11854048
45,32,0.19487742
45,38,0.10490952
46,1,0.27267152
46,2,0.05774304
46,3,0.055261575
46,5,0.050767824
46,7,0.07369812
46,12,0.042108003
46,13,0.108429566
46,19,0.10836502
46,30,0.050521776
46,33,0.15870243
47,1,0.17862083
47,3,0.11413967
47,7,0.45951355
47,9,0.07328209
48,3,3.6131787
48,17,0.11211212
48,39,0.11336044
49,5,0.14214517
49,23,0.054756775
49,25,0.50193954
49,28,0.2254567
50,3,0.19623093
50,19,0.16896187
51,7,0.043022614
52,18,0.45554253
53,24,0.5301339
57,14,0.1990595
59,11,0.14768615
61,30,0.1101136
62,2,0.12880555
62,18,0.21796302
62,19,0.063048095
62,36,0.29118934
