layer,neuron,value
0,0,0.11105041
0,3,0.6423584
0,4,0.21083497
0,7,0.090228274
0,9,0.12546723
0,10,0.019832764
1,2,0.15388794
1,3,0.04485779
1,5,0.19994506
1,7,0.23725528
1,8,0.06563736
2,0,0.050135955
2,6,0.025493927
2,9,0.11989746
2,10,0.050139464
2,11,0.27991876
3,2,0.08325363
3,6,0.14456116
3,8,0.025543595
4,0,0.039872438
4,2,0.28823212
4,4,0.19734222
4,5,0.21123962
4,6,0.1367533
4,8,0.5118564
4,9,0.16418518
5,2,0.019546814
5,3,0.38977578
5,5,0.03982086
5,8,0.13922714
5,11,0.040773466
6,0,0.3089319
6,1,0.5468213
6,3,0.62063295
6,7,0.80888426
6,8,0.253172
6,10,0.12722106
7,1,0.39733943
7,2,0.41827148
7,3,0.18699287
7,4,0.025262756
7,5,0.56636596
7,11,0.29877898
8,2,0.7782553
8,3,2.5233178
8,5,0.30564454
8,6,0.6503513
9,0,0.06294533
9,3,0.57587403
9,5,1.504942
9,6,0.94784427
9,10,0.08145638
10,0,0.48068208
10,2,1.2781836
10,3,0.9717285
10,5,1.639668
10,6,0.6944446
10,7,0.6579834
10,9,2.643772
11,3,0.09467285
11,7,0.40560424
11,9,1.3482822
12,0,1.3005676
12,1,1.8120679
12,2,0.7063452
12,5,1.2698548
12,7,1.7445434
12,10,1.399668
13,0,1.0379883
13,2,0.8536426
13,3,0.19255494
13,8,1.0107129
13,9,0.05449341
13,10,0.31866318
14,2,1.6336328
14,5,1.638324
14,7,1.0161303
14,8,0.048206788
14,11,0.33401367
15,0,1.0662793
15,2,0.15252441
15,5,0.25428253
15,6,0.20190796
15,7,0.2643701
15,10,0.667779
15,11,1.9647943
16,2,5.5417933
16,4,0.14663085
16,5,1.5988183
16,7,1.3762354
16,8,1.4118713
16,10,0.72720367
16,11,0.5380615
17,1,0.35944948
17,4,6.1596875
17,6,2.8398485
17,7,0.9154901
17,8,0.67121094
17,9,0.78461426
17,10,1.9166894
17,11,0.28963622
18,1,1.8824072
18,2,1.129311
18,4,7.1961718
18,5,2.1777296
18,7,1.1776766
18,10,1.1134143
18,11,1.0616577
19,0,0.60513186
19,2,2.1555164
19,3,1.055708
19,7,0.2670807
19,8,0.3403583
19,11,0.5735025
20,0,0.75550413
20,2,5.2894607
20,3,0.48269746
20,4,1.7319874
20,8,0.72620606
20,9,0.16537842
20,10,2.2983656
20,11,0.11458924
21,1,0.10661255
21,2,1.1069702
21,9,0.41026732
21,10,0.8560254
22,3,0.021150284
22,6,0.56366885
22,9,1.2045497
22,10,0.9256046
22,11,0.3425537
23,0,1.0624816
23,2,4.3235545
23,3,0.35708344
23,6,0.11989685
23,8,0.37735778
23,9,0.05886902
23,10,0.06570526
24,0,1.2799317
24,2,1.1808838
24,3,0.22225372
24,5,0.15621643
24,6,2.0321949
25,3,0.16024902
25,6,0.62166345
25,8,0.6560031
25,11,0.1211557
26,0,0.077009276
26,2,0.024300003
26,4,0.112431146
26,6,0.7904352
26,7,0.47290772
26,9,0.08368042
26,11,0.19090149
27,0,0.5816895
27,2,0.50792235
27,5,0.4549695
27,6,0.5750983
27,7,0.21379882
27,9,0.47284973
27,10,0.5849097
27,11,0.105550535
28,0,0.18720871
28,1,0.26516876
28,2,0.03221077
28,3,0.5044873
28,5,0.2687863
28,7,1.5858814
28,9,0.74226046
28,10,0.2526422
28,11,0.46509644
29,0,0.104505084
29,2,0.07192917
29,6,0.026953125
29,8,0.5913132
29,10,0.25670362
29,11,0.18862915
30,0,0.14589912
30,2,0.15979248
30,3,0.30187073
30,6,0.66530883
30,7,0.35808128
30,8,0.2931769
30,9,0.044159204
30,10,0.021317672
31,1,0.14115356
31,3,0.19561034
31,5,0.27644044
31,6,0.456303
31,9,0.13843384
31,10,0.20654725
31,11,0.15132706
32,0,0.29915467
32,1,0.3426538
32,3,0.18670532
32,6,0.0375885
32,8,0.5254816
33,0,0.5579895
33,2,0.039138183
33,4,0.7176868
33,5,0.20396607
33,7,0.07103195
33,10,0.025187682
33,11,1.9870431
34,1,0.027957
34,2,0.03715622
34,4,3.4944336
34,10,0.15580383
35,3,0.63064456
35,4,0.13197388
35,7,0.05024748
35,9,0.084945105
35,10,0.48724976
36,0,0.11406402
36,1,0.18246582
36,2,0.23363824
36,3,0.20708618
36,4,0.26726195
36,6,0.13737656
36,7,0.02968811
36,8,0.087755434
36,9,0.1091391
36,10,0.29139557
37,4,0.03641594
37,5,0.16426155
37,7,0.067266315
37,8,0.082831115
37,11,0.1674385
38,1,0.040762328
38,2,1.0923389
38,3,0.4701892
38,4,0.058276977
38,5,0.026152954
38,6,0.55834657
38,8,0.111211546
38,10,0.6755368
39,2,9.634844
39,3,0.07892814
39,6,0.3461985
39,7,0.5520941
