layer,neuron,value
13,37,0.06867745
15,37,0.12902619
18,24,0.09633892
20,1,0.06065342
20,31,0.08414024
21,33,0.07150925
23,0,0.08115738
23,1,0.12841888
25,13,0.13567871
26,17,0.06320831
31,16,0.06857742
35,19,0.11936584
35,20,0.10383991
35,38,0.063681945
37,27,0.11131042
38,1,0.2630899
38,22,0.08396042
38,34,0.06908964
39,18,0.08993698
39,24,0.058496017
39,25,0.06739838
39,33,0.06993031
39,35,0.105542906
39,36,0.39997923
39,37,0.06341568
39,38,0.08979736
40,8,0.13500595
40,9,0.38885438
40,12,0.103693545
40,14,0.119197614
40,15,0.13343354
40,35,0.07021904
40,36,0.11092453
40,38,0.0739801
41,0,0.16653046
41,1,0.16962849
41,2,0.31339356
41,5,0.6203137
41,11,0.0604762
41,13,0.09465027
41,21,0.066243
41,22,0.15395689
41,23,0.061000444
41,24,0.06448425
41,27,0.23031577
41,32,0.07672486
41,34,0.09163147
42,3,0.12451496
42,6,0.058964387
42,12,0.31942582
42,13,0.07777115
42,18,0.17253815
42,20,0.12650314
42,22,0.30423722
42,24,0.13433716
42,31,0.07376419
43,1,0.06433823
43,5,0.76805174
43,8,0.8469214
43,12,0.25197753
43,17,0.09683508
43,29,0.1565683
43,30,0.3323639
43,38,0.10715488
43,39,0.21066925
44,12,0.29988372
44,17,0.08000176
44,18,1.1872705
44,24,0.26624408
44,26,0.4410547
44,30,1.204779
44,31,0.058864594
44,34,0.6683826
45,0,0.29269287
45,5,0.12396576
45,12,0.3073688
45,17,0.5072681
45,18,0.087160684
45,31,0.08911941
45,32,1.1941358
45,35,0.081146695
45,38,0.22567077
46,2,0.67263186
46,3,0.08041909
46,6,0.15775378
46,13,0.44243622
46,22,0.068444125
46,26,0.07686829
46,33,0.16262764
47,0,0.9650073
47,1,0.9314209
47,3,0.57618624
47,7,0.7731885
47,9,0.07845993
47,32,0.12088867
47,34,0.11377018
48,0,1.0832031
48,3,2.8056054
48,13,0.12869701
48,17,0.0973864
48,18,0.08205693
48,27,0.061193198
48,33,0.2642407
48,34,0.10525818
48,39,0.47203705
49,5,0.17246658
49,23,0.08913742
49,28,1.2070705
50,3,0.49401397
50,19,0.5862302
51,5,0.06472207
51,7,0.23573273
51,37,0.14089797
52,18,0.6784668
52,19,0.106005706
53,24,0.75763184
55,32,0.094141655
56,7,0.80208987
57,14,0.21814941
57,37,0.29141176
58,15,0.085628055
59,11,0.77555907
60,13,0.20607081
61,30,0.53563964
62,2,0.2316977
62,18,0.6954004
62,19,0.20998292
62,36,0.59112304
