layer,neuron,value
0,1,0.0015814129
0,5,0.00021709256
0,7,0.00036043616
0,11,0.00037599207
0,18,0.0005458641
0,21,0.005888691
0,22,0.000673571
0,28,0.000904291
0,29,0.001753993
0,32,0.00024932504
0,33,0.00382802
1,1,0.00019181192
1,3,0.00059751095
1,9,0.0006750977
1,10,0.00023136854
1,11,0.0017231965
1,12,0.0003239727
1,14,0.00033543282
1,15,0.00034553243
1,19,0.0003682798
1,21,0.00017727615
1,26,0.0024472238
1,28,0.0003288992
1,33,0.0003277558
1,34,0.0003134483
1,36,0.00060593366
1,38,0.00036830246
2,1,0.00053891214
2,3,0.00595628
2,9,0.0009621763
2,11,0.0001776722
2,14,0.0033855438
2,15,0.0037464523
2,18,0.0004923725
2,21,0.0014097071
2,23,0.00018430251
2,24,0.000231888
2,29,0.0052085686
2,32,0.00049729465
2,34,0.001228044
3,5,0.0003909427
3,9,0.00029007913
3,10,0.000717656
3,14,0.0074158097
3,16,0.0010126829
3,19,0.0006237638
3,20,0.00048641683
3,21,0.00023988739
3,22,0.004448757
3,24,0.0023809008
3,25,0.0008432245
3,28,0.0012191773
3,29,0.0001752739
3,30,0.0008034587
3,33,0.00061360083
3,37,0.00023972828
4,3,0.0026681519
4,6,0.00032394647
4,7,0.0010302686
4,8,0.002647915
4,9,0.0018264866
4,18,0.0004206712
4,21,0.001528635
4,24,0.0014625048
4,27,0.00079737813
4,28,0.0003577298
4,33,0.0021020889
4,36,0.0005159336
5,2,0.0002438838
5,4,0.00024413482
5,11,0.0010746192
5,12,0.00017324417
5,15,0.0028176166
5,17,0.0020859337
5,20,0.0013235223
5,21,0.00035687545
5,22,0.001489563
5,23,0.00034651728
5,28,0.0005122984
5,29,0.00019694776
5,30,0.000389746
5,34,0.0007589364
5,35,0.00022263407
5,37,0.00059482397
6,1,0.00028330775
6,3,0.00052290916
6,4,0.0018544245
6,6,0.00097177026
6,8,0.00034441112
6,13,0.0003179443
6,14,0.000658592
6,16,0.00020466335
6,17,0.0011169815
6,22,0.00046787263
6,23,0.00022244931
6,29,0.00033301802
6,33,0.00494072
6,38,0.0003606701
7,1,0.00060439506
7,3,0.0004941678
7,8,0.0004380238
7,9,0.0011355155
7,10,0.001508751
7,13,0.00039922894
7,22,0.0013468075
7,23,0.0016456485
7,24,0.00083506585
7,25,0.0008598673
7,27,0.0013987026
7,28,0.0033419132
7,31,0.00017438173
7,32,0.00038683414
8,1,0.00027184904
8,4,0.0075852964
8,6,0.00048806967
8,7,0.00022552967
8,9,0.00050091266
8,11,0.00057906745
8,15,0.00018462181
8,16,0.005197153
8,18,0.002305404
8,20,0.0027202808
8,21,0.006186074
8,22,0.00017605886
8,23,0.00038417935
8,24,0.016844636
8,26,0.0159906
8,32,0.00374802
8,33,0.0017223347
8,34,0.00081241847
8,36,0.0005210209
8,37,0.00067614793
8,38,0.0016568142
9,5,0.008080368
9,11,0.0012014913
9,12,0.0013158655
9,13,0.012567053
9,15,0.005849285
9,16,0.0021451341
9,19,0.001637404
9,20,0.012499504
9,22,0.0009722352
9,23,0.0023191504
9,24,0.00032137512
9,25,0.0042081117
9,26,0.0032475423
9,34,0.00017644883
9,35,0.0011827671
9,39,0.00024780273
10,0,0.0025749875
10,4,0.0010645342
10,11,0.00074974896
10,13,0.0032689238
10,15,0.001121369
10,18,0.009716702
10,20,0.0013557699
10,23,0.0064580715
10,31,0.0013408827
10,34,0.00031250968
10,35,0.0008805931
10,36,0.00028690646
10,39,0.0011057967
11,0,0.0010879219
11,3,0.0017299152
11,8,0.00052552583
11,10,0.039953005
11,12,0.0013239658
11,17,0.0038581227
11,18,0.0030662345
11,19,0.012139702
11,20,0.056597758
11,22,0.010011972
11,23,0.0015945951
11,24,0.0066231634
11,26,0.00054305635
11,28,0.0003961146
11,30,0.009908181
11,32,0.0011796248
11,34,0.0046624923
12,5,0.001595192
12,11,0.0012677967
12,16,0.0029044629
12,20,0.00029116392
12,21,0.0058542825
12,23,0.0005466175
12,28,0.0059881117
12,30,0.0007256126
12,31,0.0005958283
12,34,0.0002571225
12,35,0.0015741539
12,36,0.026174545
12,37,0.0019125413
13,0,0.0008203125
13,4,0.0008041614
13,5,0.014359283
13,7,0.015008812
13,9,0.0027257157
13,10,0.002032466
13,12,0.00034909815
13,14,0.0008054638
13,16,0.0055253077
13,17,0.00067415414
13,23,0.00082051277
13,25,0.0040936135
13,26,0.01418396
13,27,0.00066238403
13,28,0.0074992846
13,29,0.00038694261
13,32,0.0040885163
13,33,0.0030901425
13,36,0.009059162
13,37,0.06867745
14,0,0.0038470244
14,1,0.0050073625
14,2,0.0011409211
14,3,0.0020915032
14,4,0.00092078326
14,6,0.007550902
14,7,0.0017132282
14,8,0.0019138384
14,15,0.0046214103
