layer,neuron,value
0,5,0.036929015
0,9,0.048517723
0,18,0.020969238
0,29,0.12108459
0,32,0.03765564
1,1,0.19627285
1,11,0.034794923
1,13,0.06845797
1,14,0.05492134
1,18,0.07382607
1,19,0.06932617
1,22,0.04467766
1,23,0.045925293
1,26,0.16395508
1,28,0.050412904
1,30,0.016857529
1,36,0.3151761
2,10,0.056620024
2,15,0.11425392
2,19,0.12805909
2,21,0.23038086
2,26,0.030044537
2,31,0.051196594
2,32,0.029575367
2,33,0.22101928
2,34,0.10641266
3,1,0.037783317
3,3,0.031491242
3,4,0.04269211
3,7,0.016701661
3,8,0.022602081
3,10,0.10625152
3,12,0.0728952
3,14,0.36506438
3,15,0.1990387
3,16,0.07831696
3,18,0.09871384
3,19,0.03588213
3,20,0.13167892
3,23,0.040653497
3,29,0.017861562
3,30,0.28969544
3,31,0.06793707
3,33,0.020546265
3,36,0.22865967
4,1,0.050947115
4,4,0.023530273
4,6,0.36112183
4,8,0.039567567
4,9,0.038284607
4,10,0.017930297
4,13,0.015044098
4,14,0.014744873
4,19,0.12393555
4,20,0.019593468
4,21,0.0252771
4,22,0.023524322
4,27,0.060076293
4,30,0.6570367
4,31,0.2237317
4,33,0.051814154
4,35,0.018182067
4,36,0.07659752
4,38,0.101794586
4,39,0.026990509
5,0,0.072719425
5,5,0.051852953
5,6,0.06154667
5,9,0.09341492
5,10,0.040311202
5,11,0.041976776
5,13,0.030880775
5,15,0.45578614
5,17,0.06348511
5,18,0.08500686
5,19,0.24734658
5,21,0.026827317
5,27,0.020023746
5,28,0.33647582
5,29,0.115795895
5,32,0.09981201
5,34,0.16512848
6,0,0.25534156
6,1,0.021222228
6,3,0.15891907
6,4,0.10008209
6,6,0.21409729
6,7,0.037473563
6,10,0.13990723
6,11,0.053038407
6,14,0.015841674
6,17,0.094977416
6,18,0.0474234
6,19,0.113516845
6,21,0.030182343
6,23,0.26489806
6,24,0.10636917
6,25,0.0797113
6,27,0.029222813
6,31,0.066344604
6,34,0.050383452
6,39,0.26408204
7,0,0.29592955
7,1,0.12268822
7,2,0.2015416
7,3,0.03536774
7,5,0.04075043
7,6,0.11451676
7,9,0.16484588
7,10,0.06699135
7,12,0.5845398
7,13,0.12197784
7,15,0.018026887
7,16,0.15987122
7,17,0.023895187
7,19,0.15903015
7,22,0.22695862
7,23,0.2883802
7,24,0.027260438
7,25,0.049379274
7,30,0.060898133
7,31,0.26964274
7,32,0.017600402
7,33,0.041156005
7,35,0.026036225
7,36,0.15557952
7,38,0.041318055
7,39,0.107468106
8,1,0.17957874
8,3,0.09868973
8,5,0.22830437
8,9,0.016186677
8,10,0.099530794
8,13,0.014633179
8,16,0.052390136
8,18,0.5486731
8,19,0.028847104
8,20,0.056165162
8,21,0.106625825
8,23,0.089718014
8,24,0.24863708
8,25,0.055405274
8,26,0.041844178
8,31,0.06335922
8,32,0.3304834
8,33,0.052900773
8,34,0.08658936
8,38,0.07471909
9,1,0.0685321
9,2,0.041915666
9,3,0.04859192
9,4,0.11737244
9,5,0.22438782
9,8,0.288181
9,9,0.09053345
9,12,0.040841676
9,13,0.11703247
9,14,0.23174164
9,20,0.04430687
9,24,0.0688232
9,28,0.048079263
9,30,0.062324677
9,37,0.13323517
9,38,0.1650943
10,1,0.26298705
10,2,0.12110023
10,5,0.30733916
10,6,0.02656311
10,8,0.08213745
10,10,0.12782452
10,13,0.13358887
10,14,0.07681755
10,18,0.18505248
10,20,0.05614746
10,27,0.502601
10,29,0.14223877
10,31,0.09211121
10,33,0.12410004
10,35,0.0687088
10,37,0.10805725
10,39,0.050570067
11,0,0.0899646
11,1,0.22548828
11,3,0.069340855
11,4,0.10284973
11,6,0.5406726
11,9,0.112788774
11,10,0.09372436
11,14,0.42289734
11,15,0.065271
11,16,0.11843536
11,17,0.07272377
11,19,0.1799234
11,22,0.37308106
11,23,0.18810448
11,24,0.018089905
11,27,0.41385132
11,28,0.04838562
11,29,0.06949219
11,33,0.19383056
11,34,0.07101288
11,35,0.10497383
11,36,0.123304136
12,0,0.32392213
12,1,0.10926758
12,4,0.7554791
12,6,0.018675841
12,8,0.32347047
12,9,0.19084412
12,10,0.21785614
12,16,0.2584375
12,17,0.03940613
12,20,0.03927643
12,22,0.09946289
12,23,0.05176895
12,24,0.031084748
12,25,0.20405869
12,27,0.13070679
12,32,0.12453369
12,35,0.089600526
12,38,1.1257617
12,39,0.018501282
13,2,0.11888
13,4,0.2936618
13,6,0.40368104
13,10,0.60439456
13,11,0.6002881
13,14,0.2435962
13,16,0.1940979
13,18,0.12230835
13,19,0.1537439
13,20,0.048728943
13,22,0.7035043
13,23,0.20781042
13,26,0.39264497
13,27,0.64108217
13,29,0.023854522
13,31,0.3472992
13,33,0.24025817
13,36,0.19616272
13,38,0.4857074
13,39,0.17120606
14,1,0.15063232
14,3,0.0593573
14,5,0.20124604
14,7,0.4145575
14,9,0.52948
14,11,2.3452637
14,12,0.0885038
14,16,0.33183044
14,17,0.29020783
14,20,0.7543815
14,25,0.21179444
14,26,0.17543381
14,28,0.044277936
14,29,0.044920348
14,30,0.027141724
14,31,0.21615723
14,32,0.67642426
14,36,0.9105566
14,37,0.2874585
15,2,0.81094176
15,4,0.19565673
15,5,0.291631
15,7,0.23386994
15,9,0.59829956
15,11,0.14317138
15,12,0.4677281
15,14,0.57640624
15,17,0.19444214
15,18,0.119479984
15,19,0.18026061
15,20,0.08934998
15,22,0.31936768
15,23,0.052309208
15,24,0.064064026
15,29,0.7122919
15,33,0.11923981
15,34,0.016079713
15,35,0.5174854
15,38,0.40144774
16,2,0.65204465
16,4,1.4088233
16,8,0.113934174
16,9,0.040618286
16,10,1.3784033
16,14,1.6607934
16,17,5.408252
16,20,0.41994628
16,21,0.7121521
16,23,1.88229
16,24,0.76583743
16,26,0.114966735
16,29,0.098951414
16,32,0.5225003
16,33,0.1553366
16,34,1.9897119
16,36,0.46704316
17,0,0.7757764
17,3,0.2513257
17,4,0.2335376
17,6,0.44457275
17,7,1.2060156
17,8,0.5759656
17,10,0.38735107
17,15,0.19575562
17,16,1.2001691
17,17,0.53117186
17,18,3.2623339
17,23,1.218457
17,24,2.2594957
17,26,1.1849927
17,28,0.8306433
17,29,0.96185184
17,30,0.18864502
17,33,0.43774292
17,34,8.382319
17,37,0.5565967
18,0,2.6198096
18,1,0.6048672
18,4,2.4072168
18,6,1.0081208
18,7,1.6004809
18,9,0.3139807
18,11,0.8201074
18,12,0.050682373
18,13,0.9281219
18,20,0.32099244
18,22,1.0212842
18,23,0.39626953
18,24,0.5485158
18,26,0.23938599
18,27,1.465437
18,28,0.26821777
18,31,0.3257077
18,34,0.25296265
18,36,0.21012695
18,38,0.38849
18,39,1.9338757
19,2,0.38197967
19,3,0.2362912
19,5,0.6247144
19,8,6.025781
19,9,1.6889288
19,12,2.276704
19,13,2.1549025
19,14,0.2705664
19,19,0.84265745
19,20,1.3551245
19,23,0.15073365
19,25,2.8696973
19,29,1.4789667
19,30,0.4048187
19,33,2.544043
19,34,0.21890731
19,38,7.6115527
19,39,0.19376343
20,0,2.3041162
20,5,0.063130036
20,6,0.5037518
20,8,0.26489258
20,9,0.03625717
20,10,1.115913
20,13,0.10478752
20,15,0.73649186
20,17,1.2182349
20,18,2.0459278
20,20,0.026368408
20,23,2.7116637
20,25,2.37958
20,29,2.3204205
20,31,0.14860351
20,33,2.8339355
20,37,0.26802367
20,38,0.4098828
21,1,0.15149902
21,3,0.5022803
21,5,0.28219482
21,7,0.0959156
21,10,0.9297766
21,15,0.673382
21,17,0.97991514
21,18,0.40656862
21,19,2.9827392
21,21,0.19168702
21,22,0.6508167
21,23,0.075648196
21,26,0.4235095
21,27,0.7049707
21,28,0.2874005
21,29,2.124117
21,31,0.02184082
21,32,0.6895224
21,33,0.8495041
21,34,0.17626435
21,35,1.1023291
21,36,1.102146
21,38,0.81238526
21,39,0.4628003
22,1,0.22800629
22,2,1.7596899
22,3,3.0458496
22,4,1.8886032
22,5,0.017766876
22,6,0.018864898
22,7,0.32651246
22,10,0.09316711
22,11,0.8901538
22,14,0.34683105
22,15,0.08602448
22,18,0.35166153
22,19,0.26434356
22,24,1.1291251
22,25,0.6912842
22,26,0.020318603
22,27,0.5748116
22,29,0.05644287
22,35,3.57042
22,36,1.2599683
22,37,0.0691404
22,38,0.38299972
22,39,0.33526793
23,0,0.4622856
23,2,0.23068695
23,3,1.5566695
23,4,0.40685242
23,5,0.021016235
23,6,0.20533004
23,7,0.03198181
23,8,0.6430591
23,9,0.14264038
23,14,0.32061523
23,19,0.11886139
23,21,0.51834565
23,24,2.2766845
23,25,0.020430755
23,26,0.08815429
23,27,0.36176392
23,28,0.25016358
23,29,0.64399904
23,31,0.08629822
23,32,0.19715576
23,35,0.057958983
23,36,0.19341308
23,37,0.9751416
24,0,0.08932251
24,5,0.47740144
24,6,0.27121735
24,8,1.2869446
24,9,0.113914795
24,13,0.623269
24,15,0.16264617
24,16,0.90526825
24,17,1.1445825
24,18,0.34075195
24,20,0.25518006
24,21,0.0802301
24,25,0.086786196
24,27,0.29185545
24,28,1.0121741
24,29,0.09666382
24,30,0.37831542
24,32,0.028573913
24,36,0.055655517
24,37,0.23506837
24,38,0.07430069
24,39,0.18866639
25,1,0.030576782
25,3,0.20415573
25,5,0.87809265
25,7,0.078680724
25,8,0.51594603
25,18,0.056017112
25,19,0.079742126
25,21,0.20310424
25,24,0.15655182
25,27,0.14045532
25,29,0.21867645
25,31,0.39773193
25,32,0.46115935
25,34,0.09863006
25,38,0.70954835
26,0,0.037899017
26,1,0.25319824
26,2,0.58795166
26,6,0.16534546
26,7,0.17067055
26,8,0.12402817
26,10,0.023285942
26,13,0.7051229
26,16,0.04162758
26,17,0.30524307
26,20,0.027032776
26,21,0.1732904
26,23,0.04164307
26,25,0.018021088
26,30,0.016591262
26,32,0.14737034
26,33,0.054164734
