layer,neuron,value
0,0,0.0048718834
0,1,0.13790283
0,3,0.004737549
0,4,0.1257312
0,5,0.020739136
0,7,0.12359375
0,8,0.051614836
0,12,0.07571289
0,13,0.00852539
0,14,0.001189804
0,17,0.0038835525
0,21,0.07595181
0,22,0.009561921
0,24,0.076728515
0,25,0.008145065
0,26,0.0028120517
0,29,0.21559082
0,31,0.07618164
0,37,0.0024273014
0,38,0.084309995
1,0,0.001703639
1,3,0.0076142885
1,4,0.011892395
1,5,0.016679076
1,7,0.0009967953
1,12,0.0011167604
1,15,0.01589569
1,17,0.0026490402
1,19,0.02947876
1,21,0.000628019
1,23,0.016601257
1,25,0.0016993046
1,28,0.006579869
1,29,0.0015010595
1,30,0.00074518204
1,31,0.016932983
1,33,0.0058742287
1,34,0.0053894045
1,35,0.00041625678
1,36,0.07389313
1,38,0.00058973255
1,39,0.014725341
2,0,0.010256958
2,2,0.024903564
2,3,0.0073134517
2,4,0.004425998
2,9,0.005934665
2,10,0.0036575126
2,14,0.0060071624
2,17,0.010997849
2,18,0.043734282
2,20,0.019275207
2,24,0.000836274
2,25,0.0021666621
2,27,0.009436808
2,30,0.014608765
2,31,0.012882309
2,32,0.003712573
2,33,0.0026535266
2,34,0.029393462
2,36,0.0009601319
2,39,0.011220417
3,4,0.008397918
3,12,0.011209755
3,13,0.0007175234
3,18,0.010609741
3,21,0.0060828878
3,23,0.00016852439
3,27,0.004763637
3,28,0.02107483
3,31,0.00020586728
3,33,0.06577393
3,34,0.03510925
3,37,0.012148623
4,1,0.00087652507
4,2,0.0049936296
4,3,0.10125366
4,5,0.11775879
4,7,0.07109741
4,8,0.012983246
4,9,0.0022884249
4,10,0.00030869007
4,11,0.011727981
4,13,0.005261698
4,14,0.012938652
4,16,0.006954422
4,18,0.115361325
4,20,0.011834374
4,22,0.027031327
4,24,0.026792603
4,25,0.22162262
4,26,0.010429011
4,27,0.014709014
4,28,0.052609865
4,32,0.0007676363
4,33,0.039821167
4,34,0.026273193
4,36,0.0086776735
4,39,0.047164306
5,0,0.0011191106
5,2,0.058158264
5,3,0.0077799703
5,5,0.0011565542
5,7,0.00092327833
5,8,0.01784336
5,11,0.21041016
5,13,0.015882568
5,14,0.0029754257
5,15,0.01185833
5,18,0.0069555975
5,20,0.019437255
5,22,0.022650328
5,23,0.03181183
5,24,0.006587987
5,26,0.0014918423
5,27,0.00083667994
5,28,0.0045055654
5,29,0.00014564514
5,30,0.008184662
5,33,0.016315918
5,35,0.0054919627
5,36,0.08771484
5,37,0.0063638496
5,39,0.12404785
6,2,0.029849853
6,3,0.010552635
6,12,0.084853515
6,17,0.12880616
6,20,0.0124991415
6,21,0.01759369
6,24,0.0060720276
6,25,0.01506464
6,26,0.058076173
6,27,0.014545632
6,28,0.0014436662
6,30,0.02744812
6,31,0.00045653223
6,33,0.020944024
6,35,0.007487621
6,36,0.004785366
6,37,0.019363336
6,38,0.006653075
7,0,0.04835457
7,2,0.012690659
7,5,0.027869873
7,7,0.00925354
7,8,0.008808899
7,11,0.009979077
7,18,0.013731689
7,20,0.036358815
7,21,0.007817421
7,23,0.022990568
7,25,0.00052861276
7,26,0.014504938
7,27,0.09442993
7,32,0.06993225
7,33,0.030550223
7,34,0.031894494
7,36,0.00076915504
7,37,0.0539283
8,2,0.02250351
8,3,0.00028345585
8,7,0.0111631015
8,8,0.026212463
8,9,0.097363584
8,12,0.002465391
8,14,0.004007969
8,15,0.01641323
8,18,0.0104171755
8,19,0.0060494803
8,20,0.011388302
8,21,0.12108398
8,22,0.011499121
8,27,0.008805847
8,28,0.008521526
8,29,0.0145038795
8,31,0.022809448
8,33,0.042778872
8,35,0.007627468
8,36,0.0011852646
9,0,0.020117188
9,2,0.120825194
9,3,0.008039016
9,4,0.03092804
9,5,0.026503054
9,7,0.07135864
9,10,0.07399048
9,14,0.07766006
9,16,0.06380859
9,17,0.0111578945
9,18,0.006349945
9,21,6.637573e-05
9,22,0.009290123
9,26,0.2587793
9,28,0.03500183
9,33,0.012049284
9,36,0.100229494
9,37,0.03967529
9,39,0.0012799024
10,0,0.19042969
10,2,0.0032275869
10,6,0.0024656295
10,7,0.018628621
10,13,0.13064499
10,16,0.008043366
10,19,0.05534485
10,20,0.006571425
10,21,0.014343167
10,22,0.042217635
10,23,0.04992798
10,24,0.0020056535
10,30,0.07547364
10,31,0.056159552
10,32,0.012913513
10,35,0.086411744
10,38,0.035406493
10,39,0.23819672
11,1,0.00077789306
11,2,0.039089967
11,8,0.0019044494
11,13,0.036757316
11,14,0.0020990944
11,15,0.015170641
11,17,0.0005281067
11,25,0.1495642
11,31,0.029246321
11,32,0.07502716
11,33,0.0071882247
11,35,0.0011384153
11,36,0.04614502
12,1,0.07783823
12,2,0.019302579
12,3,0.052163485
12,5,0.019818116
12,8,0.04383377
12,12,7.610321e-06
12,14,0.015233231
12,15,0.0047736717
12,17,0.0066004945
12,19,0.037825413
12,27,0.022777252
12,30,0.048350524
12,32,0.1710083
12,33,0.06942421
12,34,0.08902305
12,38,0.019993782
13,2,0.0005612469
13,3,0.22092193
13,4,0.3109683
13,7,0.16377686
13,11,0.50406617
13,12,0.013723983
13,14,0.82753175
13,15,0.11318115
13,20,0.008991146
13,22,0.13277191
13,24,0.07828598
13,26,0.092374265
13,29,0.000972594
13,32,0.045033112
13,33,0.008907986
13,35,0.06536194
13,37,0.11641846
14,5,0.041352235
14,8,0.07750855
14,10,0.016521301
14,15,0.038350314
14,16,0.104774475
14,17,0.21300454
14,18,0.13348144
14,19,0.009139633
14,24,0.01916212
14,26,0.07180153
14,29,0.08099243
14,30,0.019990234
14,31,0.052222367
14,32,0.77713865
14,35,0.12353577
14,37,0.02342575
14,38,0.12812378
14,39,0.021834383
15,1,0.08823731
15,2,0.19922973
15,4,0.07232788
15,6,0.008752556
15,10,0.052146643
15,11,0.026968537
15,13,0.1258567
15,14,0.007176056
15,15,0.06862556
15,18,0.08233909
15,19,0.0059999083
15,20,0.14314942
15,22,0.03807495
15,23,0.0015841866
15,25,0.17647186
15,27,0.11532226
15,28,0.08453857
15,30,0.15479188
15,32,0.21203491
15,35,0.067679316
15,36,0.3603418
16,0,0.015441589
16,4,0.28220215
16,5,0.8046289
16,6,0.24450195
16,9,0.27991822
16,10,0.0135441255
16,11,0.007460861
16,13,0.3577002
16,16,0.016905583
16,19,0.47551468
16,20,0.07989929
16,21,0.13638917
16,22,0.2169339
16,23,0.07852669
16,24,0.06474069
16,26,0.28094727
16,34,0.1376645
16,37,0.01936737
16,38,0.67529297
16,39,0.025052337
17,1,0.22042114
17,2,0.022235546
17,4,0.16108032
17,5,5.6892185
17,9,0.07675873
17,10,0.33702514
17,12,0.23699218
17,17,0.005875981
17,20,0.003834877
17,21,1.0246044
17,22,0.39085937
17,24,0.043056946
17,25,0.020926265
17,27,0.050903626
17,30,0.28031635
17,32,0.22795044
17,34,0.05282913
17,35,0.034368895
17,37,0.0052213287
17,38,0.3597171
17,39,0.037067756
18,0,0.2018457
18,2,0.08703514
18,3,1.3161426
18,6,0.4401921
18,8,0.30413085
18,9,0.3294629
18,12,0.3592676
18,16,0.32536134
18,17,0.30889344
18,20,0.2877003
18,21,0.3008252
18,22,0.05809265
18,24,0.48697877
18,27,0.29551756
18,29,0.3106954
18,30,0.35471192
18,31,0.02887451
18,32,0.09510895
18,37,0.17958923
18,38,0.06804977
18,39,0.22808838
19,0,0.21855956
19,1,2.0483203
19,3,0.12125885
19,7,0.18175903
19,9,0.27753907
19,12,0.10368507
19,17,2.1128516
19,23,0.009910278
19,24,0.056615297
19,27,0.16837509
19,28,0.14878921
19,29,0.16613434
19,30,0.5917114
19,32,0.28970703
19,33,0.16001464
19,35,0.13894372
19,37,0.19776002
19,38,0.29340622
20,1,0.045909435
20,2,0.1029248
20,3,0.28288087
20,4,0.23790406
20,6,0.061350554
20,8,0.166436
20,14,0.008339462
20,15,0.06173068
20,16,0.13495362
20,18,0.27236572
20,21,0.07462712
20,22,0.062503204
20,23,0.9529102
20,31,3.1984375
20,32,0.2912207
20,35,0.022448959
20,38,0.35112303
21,0,0.7544043
21,1,0.22717774
21,4,0.004209938
21,5,0.060999908
21,7,0.01666092
21,10,0.5734375
21,15,0.14338501
21,18,0.8286523
21,22,0.03623949
21,25,0.12322449
21,26,0.099245
21,27,0.12760375
21,29,0.19857666
