layer,neuron,value
0,29,0.21559082
4,25,0.22162262
5,11,0.21041016
9,26,0.2587793
10,0,0.19042969
10,39,0.23819672
13,3,0.22092193
13,4,0.3109683
13,11,0.50406617
13,14,0.82753175
14,17,0.21300454
14,32,0.77713865
15,2,0.19922973
15,32,0.21203491
15,36,0.3603418
16,4,0.28220215
16,5,0.8046289
16,6,0.24450195
16,9,0.27991822
16,13,0.3577002
16,19,0.47551468
16,22,0.2169339
16,26,0.28094727
16,38,0.67529297
17,1,0.22042114
17,5,5.6892185
17,10,0.33702514
17,12,0.23699218
17,21,1.0246044
17,22,0.39085937
17,30,0.28031635
17,32,0.22795044
17,38,0.3597171
18,0,0.2018457
18,3,1.3161426
18,6,0.4401921
18,8,0.30413085
18,9,0.3294629
18,12,0.3592676
18,16,0.32536134
18,17,0.30889344
18,20,0.2877003
18,21,0.3008252
18,24,0.48697877
18,27,0.29551756
18,29,0.3106954
18,30,0.35471192
18,37,0.17958923
18,39,0.22808838
19,0,0.21855956
19,1,2.0483203
19,7,0.18175903
19,9,0.27753907
19,17,2.1128516
19,30,0.5917114
19,32,0.28970703
19,37,0.19776002
19,38,0.29340622
20,3,0.28288087
20,4,0.23790406
20,18,0.27236572
20,23,0.9529102
20,31,3.1984375
20,32,0.2912207
20,38,0.35112303
21,0,0.7544043
21,1,0.22717774
21,10,0.5734375
21,18,0.8286523
21,29,0.19857666
21,32,1.1447656
21,34,0.27176636
21,36,0.8221729
21,39,0.5740774
22,2,0.21454711
22,14,1.5536329
22,16,0.23457886
22,35,0.34644532
22,36,0.32017577
23,0,0.41273087
23,2,0.31881836
23,7,0.46096984
23,8,0.8683594
23,14,0.71884763
23,34,0.40758485
23,38,0.18524414
24,1,0.20549804
24,9,0.41789064
24,16,0.52740234
24,17,0.34782228
24,18,0.30453613
24,19,0.32944337
24,26,0.39194244
24,27,0.27927735
24,30,0.99714845
24,31,0.25295898
24,33,0.4668164
25,6,0.5442871
25,13,0.6433838
25,14,0.65597653
25,23,0.24210937
25,28,0.75490236
25,30,0.33072266
25,31,0.22803468
25,32,0.25817382
25,36,0.3991797
25,37,0.33799803
26,23,1.2274219
26,26,0.40134767
27,33,0.17709686
27,37,2.9884374
28,12,0.31516603
28,15,0.21801758
28,18,0.7532422
28,30,0.92164063
28,36,2.2479687
29,18,0.20700684
29,37,0.48289064
30,10,0.67285156
30,14,0.7720508
30,17,0.24373482
31,5,0.23054688
31,24,0.2418689
31,38,0.183208
32,11,0.23927735
32,14,0.22443847
32,24,0.31574464
32,39,0.39615235
33,14,0.44964844
33,20,0.1775708
33,28,0.5484375
34,11,0.53585935
34,28,0.23734374
34,33,0.7900195
35,11,0.19165039
35,15,0.24701172
35,38,0.25322264
36,8,0.18139648
36,33,0.38203126
37,9,0.48048827
37,30,0.3010254
38,0,0.1938086
38,11,0.21162109
38,18,0.25885743
