layer,neuron,value
0,0,0.014366303
0,1,-0.024933625
0,2,-0.061460685
0,3,0.069402106
0,4,0.014472509
0,5,0.048880283
0,6,0.044071883
0,7,0.0062250425
0,8,-0.058512002
0,9,-0.024340171
0,10,0.014605866
0,11,0.036888305
0,12,0.03636112
0,13,-0.027544394
0,14,0.016132278
0,15,0.015848761
0,16,0.052602347
0,17,0.0029865645
0,18,0.01028719
0,19,0.066246465
0,20,0.045525435
0,21,0.016281242
0,22,0.02141726
0,23,0.0037660217
0,24,0.026808443
0,25,0.055927392
0,26,0.011951656
0,27,0.017211981
0,28,0.021571541
0,29,0.062001724
0,30,0.009258538
0,31,-0.023521118
0,32,0.0061391066
0,33,0.009554806
0,34,0.03233468
0,35,0.00851593
0,36,-0.012606926
0,37,0.00471159
0,38,-0.020423431
0,39,0.012335548
1,0,0.0018911505
1,1,0.0017234635
1,2,0.008229065
1,3,-0.0005156589
1,4,-0.0019694995
1,5,-0.0029537964
1,6,0.008146245
1,7,0.0027013016
1,8,0.00032175065
1,9,0.0028582811
1,10,0.0044173407
1,11,0.0063127372
1,12,0.0066381074
1,13,-0.008784847
1,14,0.008839798
1,15,-0.00029582798
1,16,0.0019244265
1,17,-0.0031805038
1,18,0.0024437523
1,19,0.0068953508
1,20,0.0045828247
1,21,0.004778285
1,22,0.001355095
1,23,-0.00046679258
1,24,-0.0057928325
1,25,-0.0023765338
1,26,-0.004094992
1,27,0.00095253706
1,28,7.841587e-05
1,29,-0.0051144836
1,30,-2.7899741e-05
1,31,-0.0029228402
1,32,0.0030239963
1,33,-0.0054569817
1,34,-0.0010153151
1,35,-0.0009869576
1,36,0.003086729
1,37,0.0061185886
1,38,-0.0058796215
1,39,0.0021647085
2,0,0.0009975504
2,1,0.009162808
2,2,0.009624805
2,3,0.0073648095
2,4,-0.0032334768
2,5,0.0018324375
2,6,0.002115612
2,7,0.0008421183
2,8,-0.012153702
2,9,-0.0047055124
2,10,0.0016544819
2,11,0.004883709
2,12,-0.0023228335
2,13,-0.0034458637
2,14,-0.0073363306
2,15,0.0063720657
2,16,-0.013322268
2,17,0.009658193
2,18,0.002820444
2,19,0.012365665
2,20,-0.00023634911
2,21,0.003681612
2,22,0.0043729306
2,23,0.012589913
2,24,-0.007854805
2,25,-0.012246318
2,26,-0.004867363
2,27,0.008794213
2,28,-0.007963248
2,29,-0.015625153
2,30,-0.005364392
2,31,-0.0010988665
2,32,-0.00047991276
2,33,-0.0055058766
2,34,-0.010716307
2,35,-0.012493077
2,36,0.001965549
2,37,-0.006848669
2,38,-0.0022078229
2,39,0.001116001
3,0,0.0150884725
3,1,-0.014727316
3,2,0.0026753617
3,3,0.009192853
3,4,0.0024179267
3,5,-0.004196437
3,6,-0.009575088
3,7,-0.01207241
3,8,-0.0004781413
3,9,-0.0029229044
3,10,-0.0024724961
3,11,0.008487758
3,12,-0.0063586235
3,13,-0.0048928354
3,14,-0.000701313
3,15,-0.003482375
3,16,0.0015985108
3,17,0.008266067
3,18,0.00042721748
3,19,0.018289432
3,20,-0.008890667
3,21,0.0031808852
3,22,-0.0034474754
3,23,0.013870478
3,24,0.002787261
3,25,-0.015370097
3,26,0.0073164557
3,27,0.009166398
3,28,0.00067935465
3,29,0.0038608885
3,30,-0.006798246
3,31,-0.013998537
3,32,0.00050380826
3,33,-0.00050942897
3,34,-0.0051327418
3,35,-0.012368026
3,36,0.010422368
3,37,-0.0013587952
3,38,-0.003496313
3,39,0.00102458
4,0,-0.0012086487
4,1,-0.0023958301
4,2,-0.012194404
4,3,0.02676998
4,4,-0.0015824604
4,5,-0.0125485035
4,6,0.009904137
4,7,-0.010716782
4,8,-0.005636773
4,9,-0.016863994
4,10,0.0028914928
4,11,-0.01790835
4,12,0.0068668746
4,13,0.0060085966
4,14,-0.003836174
4,15,-0.013841843
4,16,-0.013982334
4,17,-0.0013879203
4,18,0.0046102335
4,19,0.026297264
4,20,-4.058838e-05
