layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
30,0.013524687,-0.008602544,0.0006086071,0.0010995296,-0.011328193,-0.002034893,0.0031568462,0.00084801106,-0.00817774,-0.0014206533,-0.00084586174,0.00074684306,-0.00088054896,0.00040601008,3.4081936e-06,0.0009802305,0.011422497,-0.0021447607,-0.0018883097,-0.0022541685,-0.002604695,-0.01640222,-0.0082058525,0.0009391247,-0.014205048,-0.0040381127,0.00041338432,-0.00056115823,-0.0031914974,-0.002233761,0.002275979,-0.0022782267,-0.00086256565,0.0002999097,0.0006338799,-0.0033568859,-0.00018750927,-0.00040823713,-0.00037760727,0.00024107576
31,0.0003917946,-0.0005016695,0.00040231703,-0.00060776144,0.026968412,-0.00043457389,0.00072020036,-0.001767611,-0.0012711562,-0.0012329313,0.0017836106,-0.00437467,2.6812106e-05,0.00032815023,0.026325455,0.012973076,-0.021893658,3.1073057e-05,0.00025577802,0.00074468943,0.002630044,-0.0053298012,-0.0016912341,-8.831739e-05,0.00051459105,0.0041418327,-0.0040604393,0.0001056239,-0.003050041,8.542329e-05,-0.028482957,-0.00045736192,-0.0022106217,0.004101174,-0.0031862736,-0.0010342429,-0.0005051296,-0.001415515,-0.0006803477,0.00019580126
32,-0.0010324637,0.0004398656,0.0014095777,5.1869007e-05,-0.00068778114,0.005045372,0.00031059983,0.0008395189,9.505064e-05,0.0028841316,0.0003185295,-0.022116395,0.0009178141,-0.00073222636,0.00074852945,0.0003997919,0.00014033959,-0.00019466538,0.008568568,0.0012764953,-0.00058652135,0.008583389,0.00335329,-0.0009643555,0.0007466723,-0.0005983079,0.0024292124,0.002748778,-0.0034044802,-0.00010925308,0.0056086658,-0.00080968795,0.02605967,0.0009294482,-0.00026987,0.006904577,-0.0024214268,-0.003082446,-0.033185005,0.004379336
33,-0.00036536038,0.0015790802,-0.0485505,-0.0009881515,-0.0032772021,-0.00961925,0.0021158017,-5.8122052e-05,0.00027892663,0.0045205397,-0.0022339248,-0.0030744672,0.007953129,0.0016784805,0.004456738,-0.0020832343,-0.029426403,-0.0040501724,-0.0060207485,0.00017854999,-0.005477499,0.0019202447,-0.004620029,0.0060218,0.015710082,-0.0031456265,-0.00014146566,0.0032761097,-0.059575386,-0.0007871997,0.0042524673,0.00019562006,-0.0011394642,0.0013767662,-0.0010669547,-0.0027846335,0.00013843611,-0.00041454314,-0.00014867545,-0.004838793
34,-0.0002623862,0.005253749,4.716851e-05,-0.0010722512,-0.0026352052,0.00084655883,-0.0014675182,0.0075592916,0.0010509988,-0.00049890426,-0.0009312594,-0.0039893812,0.009971017,0.0035711967,0.011226342,0.0025848737,0.0011606776,-0.00025122584,-0.005445826,-0.004167312,0.029599248,0.0026196658,0.0055845333,2.4243574e-05,-0.0042446065,-0.00026364328,5.0053e-05,0.000729104,-0.0036425781,-0.0011153435,-0.0011694548,-0.0043772752,0.0001537621,-0.010501831,0.015129569,-0.0027739846,-9.87275e-05,0.008429591,-0.003178651,-0.00078146247
35,0.008905186,0.03976703,0.021072092,-0.01140832,-0.0052606617,-6.9933536e-05,0.005613668,0.0009577048,0.0038746996,0.010828329,-0.0010850602,-0.013856046,-0.0006678757,0.0035811628,0.001712383,-0.0056109284,0.00011166289,-0.007271118,0.0005529714,-0.0004278481,3.220849e-05,-5.0276034e-05,-0.004778986,-0.00039106852,-0.004512189,-0.002018733,-0.00076096714,0.0025649744,0.011374362,0.0018811774,0.0010624082,0.00017310899,-0.007883629,0.001491561,0.0008270889,-0.0033600808,0.0004742539,0.0017337176,-0.011505497,0.0072011114
36,0.0020304355,4.479557e-05,0.00032122657,-0.00033013138,0.00013978333,0.0031675282,0.0006174897,0.000985342,-0.0057522394,-0.0007744161,0.00014425695,0.0006975412,-0.0025365332,-0.0007087508,1.4649928e-05,0.0015409518,-0.001248417,4.5306682e-05,0.0011532521,0.00097165286,0.0005358079,-0.009483507,-6.219625e-05,0.0013513624,0.00042896942,0.00136426,0.00038719652,0.0037001104,2.3392327e-05,0.0011044028,0.0004554504,5.0242656e-05,0.006779151,-0.021817641,-0.00079476595,0.0026161922,-0.006161338,0.01289948,-0.00031960994,-0.003178227
37,-0.0038872086,4.766702e-05,0.0015405118,0.0008083834,-0.0003031394,0.0029943036,0.0022974205,-0.0014027543,-0.0062327124,0.018254349,-0.0015869497,0.0011574194,0.006820321,0.005255969,-0.0005456584,0.004115812,0.0154030565,0.004500883,-0.00016978997,-0.0016206432,0.0011872153,0.0032696556,0.0013145497,1.3099983e-05,-0.03472005,0.0058894875,0.0059205876,0.0027077955,-0.006078524,-0.0070578796,0.0037645055,-0.0059041213,0.00014900848,-0.0006285365,0.00042166546,0.000100233294,0.020706616,-0.0064213127,-0.00057139876,-0.00023573643
38,0.0004044348,-0.0020384563,0.0003867054,0.0018464602,-5.9433282e-06,0.00062006083,0.0048986794,-0.008002595,0.0008403587,0.0049367077,0.00026099838,0.0036540716,0.002441289,-0.001241914,0.00087392214,0.0057706167,0.0009131591,0.0026253175,0.0138117885,-0.0009259021,-0.017663755,-0.00013928144,0.00031432818,-0.0017543745,0.0005763972,-0.00018735827,-0.00021972909,-0.00070253306,-0.00026770396,0.000243636,-0.00086135865,0.0024845449,-0.005237467,-0.0044539664,0.00074954017,0.0023107529,-0.0010121088,-0.00026755134,0.0013929993,0.0010379035
39,0.0029437903,0.00036586134,0.0027869004,0.00056813774,0.0022327765,-1.4731288e-05,-0.00032249035,-0.017540915,-0.00072353124,0.0029323625,0.0015085323,0.0002952218,0.0050607636,-0.030193413,0.0009396505,0.014738817,-0.0075149983,-0.00033936993,-0.0017581735,0.0056638625,0.0050186836,-0.030011887,0.0075982236,-0.0002735848,0.0028191307,-0.015281448,0.007923923,0.0024422936,-0.0108579565,-0.0050339918,0.00025224104,-0.038064446,-0.0024020718,-0.002042172,0.0002690214,-0.0019894852,-0.0014647418,0.00031640957,-0.015784703,0.0025748855
