layer,neuron,value
0,3,0.92648435
0,16,0.9973587
8,14,0.7757263
9,26,4.3752346
9,32,0.7812677
9,39,0.8035779
11,12,0.93244934
11,26,2.426338
12,2,1.2977301
12,26,1.5153857
13,8,0.7318085
13,14,0.76432127
13,16,0.8777112
13,18,0.7207617
13,26,1.5557116
14,4,0.71572524
14,6,0.6788238
14,16,0.71932065
14,20,0.9044452
14,23,1.1813525
14,25,0.98174316
14,26,1.9133471
14,29,0.8670923
15,0,1.285542
15,1,1.3249414
15,2,1.2758191
15,6,1.0574787
15,9,1.4647559
15,12,1.9665893
15,13,0.7678711
15,14,1.1698585
15,16,0.77797365
15,26,2.593711
15,27,1.2114712
15,31,1.0009186
15,37,0.75765777
16,2,1.1116614
16,7,0.87687075
16,8,1.0902002
16,9,0.76930666
16,11,1.1158252
16,19,1.0759412
16,22,0.88278776
16,26,2.9586866
16,31,0.90787107
16,37,1.0780029
17,2,2.651172
17,4,0.9219019
17,7,1.2887988
17,9,1.8463659
17,11,1.39354
17,18,0.8754968
17,22,1.2169287
17,24,1.2108166
17,26,2.0886986
17,27,0.8316211
17,29,1.8154883
17,38,0.99276125
17,39,1.33672
18,0,0.9057031
18,2,1.4507728
18,6,0.6888409
18,7,1.4157099
18,11,1.4108752
18,13,1.0332284
18,15,0.87198365
18,16,1.4626099
18,23,0.9780652
18,26,2.2722754
18,32,1.4614502
18,37,0.84403795
18,39,1.1723975
19,0,1.5542346
19,2,2.0879102
19,7,0.88363767
19,9,0.7921353
19,11,0.79168946
19,13,0.72125
19,15,1.2778109
19,16,0.9361584
19,20,1.2603431
19,23,0.8211719
19,24,0.95099366
19,27,1.1469971
19,35,1.1243421
19,38,0.67836547
20,4,0.8285599
20,7,1.4164599
20,17,2.81563
20,19,0.71982175
20,26,0.9746179
20,27,1.1788635
21,4,1.3953552
21,18,0.74774903
21,23,0.73450166
21,26,1.316847
21,27,1.0376959
21,28,0.72502565
21,31,1.1972656
21,32,0.91660583
22,0,0.7231409
22,3,0.8380261
22,4,0.80464846
22,17,1.4556909
22,26,2.327478
23,26,1.9076757
24,26,1.4325634
25,26,0.8061772
27,17,0.8428528
27,26,0.868512
28,17,0.8459717
28,26,0.99533445
