layer,neuron,value
0,0,-0.062392578
0,1,-0.019364167
0,2,0.07551697
0,3,0.0947998
0,4,0.17602539
0,5,-0.07542114
0,6,0.07481201
0,7,-0.1906781
0,8,0.014415283
0,9,-0.17223006
0,10,-0.038354494
0,11,0.5360303
0,12,0.08866211
0,13,-0.021164054
0,14,0.058727074
0,15,0.019421997
1,0,-0.031574763
1,1,-0.012036438
1,2,-0.10767578
1,3,-0.0476947
1,4,0.060985718
1,5,-0.01493042
1,6,0.07469429
1,7,0.23661987
1,8,-0.0010837989
1,9,0.11498047
1,10,-0.66448855
1,11,0.014159241
1,12,-0.027649842
1,13,-0.18693909
1,14,0.07377228
1,15,-0.048687745
2,0,-1.0889648
2,1,2.6951433e-05
2,2,5.114487e-13
2,3,0.0
2,4,9.3714335e-11
2,5,0.26459044
2,6,0.506875
2,7,-0.27921692
2,8,-0.49815917
2,9,-0.24805541
2,10,2.5911127e-08
2,11,-5.3046097e-07
2,12,0.0
2,13,-3.3196295e-07
2,14,-0.030703735
2,15,0.0010058593
3,0,-3.2182874e-07
3,1,2.5409552e-08
3,2,-0.3823877
3,3,0.0894278
3,4,0.1261731
3,5,0.0032910155
3,6,0.1378479
3,7,-0.17627929
3,8,-0.010624695
3,9,0.104984134
3,10,-0.04187134
3,11,0.047670744
3,12,-0.18026978
3,13,0.24533814
3,14,0.07698242
3,15,-0.27226076
4,0,5.4142436e-08
4,1,-0.15641709
4,2,-0.08769043
4,3,-0.016048279
4,4,0.4168628
4,5,0.037820436
4,6,-0.17864624
4,7,-0.099816285
4,8,0.13743164
4,9,0.009025879
4,10,0.0
4,11,0.0
4,12,0.28959626
4,13,0.05402069
4,14,3.3287507e-12
4,15,-1.0877011e-08
5,0,-0.20353027
5,1,-0.10803223
5,2,0.36344177
5,3,0.22066101
5,4,0.04956482
5,5,-2.4328983e-11
5,6,0.46056396
5,7,0.22936158
5,8,0.10322563
5,9,0.011857605
5,10,0.1673262
5,11,0.00817688
5,12,-0.046978988
5,13,-0.14563721
5,14,-0.048779298
5,15,1.2401969e-06
6,0,-0.2455249
6,1,0.10829834
6,2,0.17962632
6,3,0.042403564
6,4,0.11735718
6,5,1.9953586e-07
6,6,-4.8734876e-07
6,7,-0.45698
6,8,0.0010296631
6,9,0.03363037
6,10,-0.020621642
6,11,-0.015197754
6,12,-0.41557372
6,13,-0.17793702
6,14,-0.089274906
6,15,0.53292483
7,0,-0.06222412
7,1,0.07174316
7,2,1.3242243e-11
7,3,-3.1742275e-10
7,4,0.26607665
7,5,1.371842
7,6,-2.738837
7,7,1.168711
7,8,-0.064151615
7,9,-0.23583984
7,10,-0.7480664
7,11,0.4342822
7,12,0.8432324
7,13,0.27969238
7,14,0.07609375
7,15,-0.2396753
8,0,0.09389892
8,1,-0.010410614
8,2,-0.51730466
8,3,-0.023694228
8,4,-0.43393555
8,5,-0.45135498
8,6,-1.4189746
8,7,0.20900574
8,8,-0.7716455
8,9,-0.08028549
8,10,0.12274414
8,11,-0.10984131
8,12,0.5605859
8,13,-0.1854834
8,14,-0.2770801
8,15,-0.8062427
9,0,0.52640134
9,1,-0.17679809
9,2,-0.19091797
9,3,0.279644
9,4,0.2611084
9,5,-0.4017688
9,6,-0.11233765
9,7,1.0577862
9,8,0.16681397
9,9,-0.3726172
9,10,-0.38734132
9,11,-0.2403711
9,12,-0.083359376
9,13,0.45911133
9,14,-0.8259241
9,15,-0.3766797
10,0,-0.041886903
10,1,-0.027410889
10,2,-0.05047989
10,3,1.4288574
10,4,0.4293164
10,5,0.14772645
10,6,0.89574736
10,7,0.34899658
10,8,-0.43275818
10,9,-0.19252442
10,10,0.23992676
10,11,-0.07974365
10,12,-0.08650879
10,13,0.22092408
10,14,0.28247496
10,15,-0.23777832
11,0,0.09786804
11,1,0.010111694
11,2,-0.11683655
11,3,-0.15571655
11,4,-0.49728942
11,5,0.1608429
11,6,0.6586328
11,7,0.3261499
11,8,0.13379882
11,9,0.33720702
11,10,-1.2929736
11,11,2.345547
11,12,0.0927124
11,13,-0.00434021
11,14,0.0031077575
11,15,-0.11949707
12,0,-0.4902002
12,1,-0.071075134
12,2,9.122734
12,3,-0.18145996
12,4,-1.6054101
12,5,3.5600977
12,6,0.2690039
12,7,0.6249829
12,8,1.2259839
12,9,-1.1788868
12,10,-1.220777
12,11,0.33762208
12,12,0.21014358
12,13,0.4700647
12,14,0.005864258
12,15,0.95628905
13,0,-0.27570313
13,1,-0.023518067
13,2,1.0202862
13,3,0.12642944
13,4,-0.34991577
13,5,1.6602832
13,6,4.0206347
13,7,-0.6714551
13,8,0.38685548
13,9,-0.3106372
13,10,0.44035462
13,11,-0.76225585
13,12,1.375625
13,13,-0.21712159
13,14,2.9516435
13,15,-2.0704687
14,0,-0.78271484
14,1,0.83444333
14,2,1.0617822
14,3,-0.41458252
14,4,-0.35598907
14,5,0.27079102
14,6,-3.8819337
14,7,-0.20905517
14,8,0.8196582
14,9,0.13598938
