layer,neuron,value
3,6,0.029813562
3,7,0.02357348
4,18,0.022115238
5,23,0.028573828
7,32,0.02691223
8,4,0.032802448
9,29,0.01611048
9,33,0.017856533
10,0,0.029866332
10,7,0.018657794
10,8,0.021533098
10,12,0.0148501275
10,15,0.02515528
11,11,0.026733648
11,31,0.03387578
11,38,0.043080818
12,0,0.03889039
12,32,0.015290512
12,37,0.023817806
13,31,0.01722931
14,29,0.032764114
15,9,0.017092103
15,20,0.015472693
15,39,0.018610472
16,11,0.027002677
16,12,0.016556477
16,20,0.021669015
16,29,0.022117293
17,1,0.03665849
17,4,0.056325212
17,8,0.031118779
17,22,0.017541312
17,30,0.01806713
18,3,0.017216144
18,10,0.031709407
18,19,0.024838232
19,29,0.056375932
19,38,0.05342187
20,5,0.03068235
20,9,0.02136923
20,26,0.032573126
20,31,0.030936591
20,34,0.020870702
21,18,0.022630792
21,22,0.027311172
21,36,0.020685488
22,4,0.019303609
22,7,0.026401548
22,17,0.019254414
22,37,0.04142694
23,5,0.018713798
23,9,0.036371566
23,11,0.028158445
23,31,0.019902823
24,7,0.024843656
24,8,0.034109615
24,11,0.01878786
24,19,0.018180676
24,27,0.025261488
24,35,0.021826934
25,6,0.031169094
25,18,0.03711739
25,22,0.029450417
26,15,0.024859576
26,16,0.028195357
26,21,0.019629307
27,0,0.019658841
27,4,0.022371827
27,18,0.07341408
31,4,0.026968412
31,14,0.026325455
32,32,0.02605967
33,24,0.015710082
34,20,0.029599248
34,34,0.015129569
35,1,0.03976703
35,2,0.021072092
37,9,0.018254349
37,16,0.0154030565
37,36,0.020706616
