layer,neuron,value
9,26,4.3752346
11,26,2.426338
12,2,1.2977301
12,26,1.5153857
13,26,1.5557116
14,23,1.1813525
14,26,1.9133471
15,0,1.285542
15,1,1.3249414
15,2,1.2758191
15,9,1.4647559
15,12,1.9665893
15,14,1.1698585
15,26,2.593711
15,27,1.2114712
16,26,2.9586866
17,2,2.651172
17,7,1.2887988
17,9,1.8463659
17,11,1.39354
17,22,1.2169287
17,24,1.2108166
17,26,2.0886986
17,29,1.8154883
17,39,1.33672
18,2,1.4507728
18,7,1.4157099
18,11,1.4108752
18,16,1.4626099
18,26,2.2722754
18,32,1.4614502
18,39,1.1723975
19,0,1.5542346
19,2,2.0879102
19,15,1.2778109
19,20,1.2603431
19,27,1.1469971
19,35,1.1243421
20,7,1.4164599
20,17,2.81563
20,27,1.1788635
21,4,1.3953552
21,26,1.316847
21,31,1.1972656
22,17,1.4556909
22,26,2.327478
23,26,1.9076757
24,26,1.4325634
