layer,neuron,value
0,32,0.10664612
0,34,0.10388916
4,5,0.14707291
7,0,0.102004856
9,18,0.237928
11,10,0.1264942
11,29,0.19075866
12,33,0.73289627
12,36,0.093165286
13,0,0.20111886
13,4,0.6288782
13,9,0.14813867
13,26,0.23070998
13,30,0.23708801
14,1,0.10360611
14,9,0.3995421
14,10,0.45087403
15,1,0.14939453
15,3,0.28219545
15,9,0.12010887
15,12,0.09109673
15,15,0.2685785
15,16,0.09652336
15,24,0.12882568
15,26,0.12854032
15,30,0.324282
16,0,0.10146839
16,5,1.011253
16,9,0.11651783
16,15,0.1602895
16,18,0.32801083
16,19,0.10084519
16,22,0.09002808
16,34,0.2815918
16,36,0.1420169
16,38,0.64016604
17,1,0.37159806
17,5,0.8780237
17,18,0.21632813
17,21,0.28331003
17,24,0.18654114
17,27,0.14493126
17,31,0.13783279
17,34,0.7880701
18,3,0.42309606
18,6,0.14305726
18,7,0.09102051
18,12,0.11764038
18,15,1.3422924
18,20,0.24505676
18,22,0.44793823
18,37,0.18062714
19,1,0.38007814
19,5,0.6474298
19,8,0.16634123
19,12,0.5094525
19,17,0.7546378
19,18,0.14918618
19,30,0.523667
19,36,0.10603218
20,0,0.099801175
20,3,0.09479336
20,10,0.226966
20,18,0.8711203
20,26,0.20746735
20,30,0.5087085
20,31,0.23412675
20,34,0.16813843
20,38,0.24491684
21,0,0.3803131
21,10,0.09191528
21,12,0.13953309
21,17,0.10002563
21,32,0.17848358
21,33,0.16208558
21,36,0.11209259
22,1,0.11487213
22,2,0.40345642
22,11,0.13601173
22,13,0.52868533
22,14,0.13144134
22,26,0.46026275
22,33,0.2984517
22,36,0.15677643
23,0,0.16974488
23,7,2.462135
23,9,0.1670565
23,34,0.17316239
24,0,0.17556389
24,3,1.921582
24,10,0.113511965
24,13,0.1059655
24,33,0.88588256
25,5,0.10270477
25,14,0.3652243
25,25,0.32356545
25,28,0.3423529
26,3,0.12371029
26,19,0.12428658
27,7,0.14068596
27,37,0.23868209
28,18,1.4678564
29,24,1.3303665
31,13,0.13460732
32,7,0.09426348
32,14,0.4499842
33,14,0.41414794
35,11,0.53211486
36,13,0.14021854
37,30,1.0604126
38,2,0.2343402
38,18,0.27723816
