layer,neuron,value
0,0,0.00059971755
0,1,-0.001035791
0,2,-0.002400434
0,3,-3.402337e-05
0,4,0.0007186745
0,5,0.0015138116
0,6,0.002330438
0,7,0.0004678908
0,8,-0.0024148524
0,9,-0.0049451888
0,10,-0.0024784831
0,11,-0.0006891898
0,12,-0.0002809635
0,13,-0.013978026
0,14,0.0003280226
0,15,0.0018934262
0,16,5.283557e-05
0,17,-0.00043628356
0,18,-0.00044688105
0,19,-5.1108702e-05
0,20,0.00066642254
0,21,-0.003828032
0,22,-0.0004001823
0,23,-0.0026558863
0,24,-0.0010138127
0,25,0.00041530968
0,26,0.0004131241
0,27,-0.00083156064
0,28,-0.0011895042
0,29,-0.0015006275
0,30,0.0006320444
0,31,0.0034487825
0,32,-0.0003941235
0,33,0.0016968944
0,34,-0.0019409913
0,35,-6.348634e-05
0,36,-0.0002064395
0,37,0.00049946137
0,38,9.560913e-05
0,39,-0.00039888266
1,0,-0.0004101237
1,1,-0.000275107
1,2,-0.0013306725
1,3,-0.00045581305
1,4,0.0010515243
1,5,0.00086108444
1,6,6.0637594e-05
1,7,0.0017506279
1,8,-0.0015446666
1,9,0.007136688
1,10,-0.0020368889
1,11,0.006254498
1,12,-0.00062726735
1,13,-0.0012452957
1,14,0.0011009257
1,15,0.00093469734
1,16,8.130296e-05
1,17,0.00026509925
1,18,0.0039665974
1,19,-0.0007904521
1,20,-0.0053864256
1,21,0.0006333913
1,22,-0.0022601874
1,23,-0.002289098
1,24,0.00034133752
1,25,4.7487607e-05
1,26,0.00734607
1,27,-3.234703e-05
1,28,0.004264021
1,29,-0.00032908213
1,30,-0.0058398847
1,31,-0.0011015481
1,32,0.00044271722
1,33,0.005054453
1,34,0.0018121001
1,35,-0.00022060174
1,36,0.0037108343
1,37,0.00050696783
1,38,-0.0001960658
1,39,-0.0005118161
2,0,-0.0010024518
2,1,-0.00024480664
2,2,-0.0005530414
2,3,0.0044416715
2,4,-0.0019844247
2,5,-0.002594475
2,6,-0.0021358377
2,7,-0.00066414644
2,8,-0.0038516647
2,9,0.00051688374
2,10,0.0016187633
2,11,0.00017024718
2,12,-0.016171424
2,13,0.012267005
2,14,-0.0004991635
2,15,0.0026747794
2,16,-0.0017216408
2,17,0.0006435636
2,18,0.0011075157
2,19,-0.008825373
2,20,0.0032579259
2,21,0.0027294713
2,22,-0.0015950144
2,23,-0.0015568042
2,24,-0.0020021177
2,25,8.643251e-05
2,26,0.0006760225
2,27,0.0025797074
2,28,-0.0024056307
2,29,-0.0003897029
2,30,0.004024746
2,31,0.00074632524
2,32,0.0002643799
2,33,0.0005277905
2,34,0.0028102284
2,35,-0.0002679508
2,36,0.0017754852
2,37,-0.000860467
2,38,-0.018027376
2,39,0.00063304947
3,0,-5.274389e-05
3,1,0.0019737454
3,2,-0.00044255136
3,3,0.00469871
3,4,0.0014249384
3,5,0.0135294525
3,6,0.029813562
3,7,0.02357348
3,8,-0.00035810738
3,9,-0.009222028
3,10,-0.00041195817
3,11,-0.001207037
3,12,-0.00025722705
3,13,0.00026772087
3,14,0.0009615861
3,15,-0.0008407517
3,16,-0.009556342
3,17,-0.005115432
3,18,-0.0011617114
3,19,-0.0001923582
3,20,0.0012739238
3,21,0.00040908367
3,22,0.0027485741
3,23,0.0004589045
3,24,0.0008639589
3,25,0.00060151203
3,26,0.0006116176
3,27,-0.00011634784
3,28,-0.033469204
3,29,0.0005559081
3,30,-0.0003633801
3,31,2.3394226e-05
3,32,-0.0016218504
3,33,0.0006922543
