layer,neuron,value
0,4,0.023844061
0,6,0.06426421
0,7,0.05604618
0,9,0.08808239
0,10,0.08579484
0,12,0.088938884
0,15,0.05026058
0,18,0.01233078
0,23,0.07800084
0,27,0.08622692
0,31,0.0026683144
0,32,0.10664612
0,33,0.055976294
0,34,0.10388916
0,38,0.007939701
1,9,0.0074045635
1,11,0.005040677
1,13,0.03611416
1,14,0.0014009097
1,15,0.0013305891
1,18,0.003526435
1,24,0.0013273049
1,28,0.0048841927
1,33,0.0032480336
1,34,0.0013294541
1,39,0.004374695
2,2,0.004185364
2,3,0.0047492315
2,13,0.0045155333
2,15,0.008873139
2,17,0.008745993
2,18,0.0055459593
2,20,0.0028032053
2,27,0.0020480538
2,30,0.013458137
2,31,0.0016703653
2,33,0.0014485765
2,34,0.0038088893
2,37,0.00264616
2,39,0.0013556385
3,1,0.0037600326
3,3,0.0015917677
3,5,0.0055389404
3,6,0.02777247
3,7,0.023594398
3,8,0.003080966
3,10,0.0015475929
3,13,0.0020042611
3,15,0.0028552914
3,17,0.00247169
3,21,0.0070286654
3,22,0.02263115
3,25,0.005785284
3,29,0.0014891702
3,34,0.0052556945
3,35,0.0011091876
3,36,0.0013178921
3,37,0.011183815
4,0,0.0016028094
4,5,0.14707291
4,7,0.0018255615
4,8,0.003957319
4,11,0.019985657
4,14,0.0021709502
4,17,0.027743759
4,18,0.032026768
4,19,0.0074970005
4,22,0.001143539
4,23,0.003486067
4,24,0.010383396
4,28,0.0025446343
4,32,0.0021162583
4,35,0.0013819694
4,38,0.004004798
5,0,0.0054272558
5,1,0.015939675
5,4,0.0015037585
5,5,0.024833145
5,7,0.0117070535
5,11,0.02545
5,13,0.0030768586
5,14,0.0039310693
5,16,0.004064865
5,19,0.0041385554
5,23,0.027980328
5,25,0.016167412
5,27,0.0016656113
5,30,0.0020220184
5,31,0.020062027
5,32,0.0011140251
5,36,0.0040331553
6,0,0.009383735
6,2,0.0015164136
6,5,0.0023833467
6,6,0.0033047656
6,15,0.0014254951
6,20,0.013674674
6,23,0.011764345
6,26,0.012825046
6,27,0.002653674
6,29,0.0012366152
6,30,0.0019057596
6,31,0.001492939
6,32,0.005590782
6,33,0.0018315935
6,35,0.0049262
6,36,0.015194664
6,37,0.012961044
6,38,0.031329423
7,0,0.102004856
7,2,0.009763146
7,4,0.0057199285
7,6,0.0015136957
7,7,0.0046508242
7,10,0.01184042
7,16,0.0072221756
7,17,0.012916336
7,20,0.08863113
7,22,0.032848712
7,32,0.031863365
7,33,0.031437494
7,34,0.001463952
7,35,0.004368744
7,36,0.0020636749
7,37,0.032368965
7,38,0.005416994
8,1,0.04111397
8,4,0.06431038
8,5,0.009913487
8,6,0.0088048605
8,8,0.016811896
8,10,0.0020236755
8,16,0.007858772
8,18,0.0018057632
8,19,0.001865859
8,20,0.0074858475
8,21,0.008502197
8,22,0.005875454
8,24,0.0043333624
8,25,0.0025974845
8,26,0.017295761
8,28,0.08247761
8,30,0.012216806
8,31,0.0011777717
8,32,0.0016592384
8,33,0.010523376
8,35,0.013369169
