layer,neuron,value
11,20,0.3349939
18,0,0.36064696
19,5,0.37399018
20,24,0.43613708
21,29,0.40401185
21,32,0.4546289
21,39,0.6140173
22,16,0.33904594
25,5,0.43103638
25,13,1.2882965
28,20,0.43852326
33,21,0.33848146
35,20,0.30697417
38,6,1.3896118
38,12,0.53007936
38,22,0.38339904
38,32,1.0464044
38,36,0.4491028
39,36,0.7454065
40,1,1.3231225
40,5,0.32036987
40,15,2.1076782
40,17,0.9390613
40,23,0.49750793
41,7,0.41407594
41,8,0.6873659
41,13,0.5347725
41,21,0.3063402
41,30,2.2966383
42,0,2.9908648
42,24,0.3724581
42,28,0.41578552
42,36,0.46496522
43,1,0.4232225
43,3,0.36517274
43,5,1.370564
43,8,1.3433264
43,18,0.31049195
43,20,0.31935394
43,22,0.30216125
43,29,0.79039675
44,0,0.59029055
44,3,0.845932
44,12,0.37778443
44,17,0.5734161
44,23,0.44542724
44,24,1.3111756
44,31,0.31062743
44,33,0.7037836
45,6,0.5539502
45,10,1.0614538
45,11,1.4164038
45,13,0.97857666
45,21,0.38990638
45,29,0.9400586
45,32,0.5712097
46,2,0.47853944
46,3,1.757294
46,7,0.47175574
46,21,0.58198667
46,35,0.6211728
46,36,0.7936682
47,15,1.360662
47,17,0.34779054
49,14,0.3218335
50,2,0.88603365
50,5,0.37333098
50,23,0.53191406
51,37,0.63473326
54,20,0.68355346
55,5,0.3435852
55,6,0.6494351
55,15,0.33444825
57,28,0.3353833
62,0,0.371839
63,7,0.5348145
