layer,neuron,value
3,38,0.36698532
7,22,0.28889787
8,16,0.7673291
9,18,0.42056334
11,3,0.30424803
11,10,0.6349945
11,27,0.45716676
12,33,0.370932
14,9,0.33056962
14,10,1.0097901
14,15,0.4859088
15,25,0.6208893
15,30,0.4497281
16,8,0.3653592
16,15,0.39837587
16,18,0.36924154
16,21,0.39521623
16,23,0.74824464
17,1,0.5270607
17,5,1.1752124
17,11,0.50291014
17,14,0.8691693
17,18,0.39296386
17,32,0.47457704
17,34,0.8661611
18,3,0.2652047
18,12,0.32249877
19,12,0.2751979
19,14,0.3606176
19,17,0.90611875
19,30,0.6167853
20,18,0.51017106
20,38,0.30602357
21,0,0.55636156
22,14,0.35769653
22,33,0.3313611
23,7,2.038545
24,3,1.9862231
24,33,0.59190714
25,14,0.43756348
25,25,0.39122313
25,28,0.3774748
28,18,1.5132374
29,24,0.94739014
32,14,0.4039696
33,14,0.4560559
37,30,0.38272583
38,18,0.29200926
