layer,neuron,value
0,2,0.06281311
0,3,0.6551416
0,5,0.13093048
0,7,0.34105712
0,8,0.31955445
0,10,0.06823822
1,3,0.40434417
1,5,0.6450561
1,6,0.042073976
1,7,0.38764098
1,8,0.56318754
1,9,0.5577783
1,10,0.71515566
1,11,0.58878356
2,0,0.49497712
2,2,0.14927734
2,8,0.32380798
3,3,0.019912109
3,8,0.33918822
3,11,0.22846405
4,0,1.4785888
4,1,0.059633788
4,5,0.3640216
4,7,-0.00082580565
4,8,0.021862794
5,0,0.002919922
5,3,0.30625153
5,5,0.78615904
5,6,0.04434082
5,7,1.2639557
5,9,0.9735498
5,10,1.355835
5,11,0.10702027
6,1,0.3312866
6,4,0.2962047
6,6,0.6528375
6,7,0.05788147
7,0,3.8584766
7,3,2.5704248
7,4,0.81054807
7,7,0.18296753
7,9,0.16330384
7,10,5.5971484
7,11,0.23201019
8,2,0.6357845
8,3,1.4776697
8,4,1.3351276
8,6,3.1711743
8,7,0.1972168
8,8,1.0403442
8,10,1.9637989
9,0,0.11759094
9,1,0.5916116
9,3,0.38080567
9,6,0.7371436
9,8,7.153818
9,9,0.41395447
10,0,0.027792206
10,1,0.08816773
10,2,0.4923523
10,3,1.0133796
10,6,1.7626709
10,7,0.7696216
10,8,1.8085865
10,9,0.06287231
10,10,0.10379516
11,3,1.873551
11,5,0.035439454
11,6,0.2805475
11,7,0.2385315
12,0,1.2614063
12,2,0.70656496
12,3,2.5733228
12,5,0.6468176
12,6,0.66989255
12,9,1.4362048
12,10,0.018150024
13,1,0.8817807
13,4,0.123793945
13,7,1.4060082
13,8,6.881699
13,10,0.8036444
14,0,0.9541168
14,3,11.999454
14,7,0.459469
14,8,3.572074
15,0,0.20940536
15,1,0.111052856
15,2,1.0270687
15,4,0.67274046
15,7,0.027733155
15,10,0.3902179
15,11,0.47085556
16,0,0.3909607
16,2,2.808091
16,4,0.52358156
16,5,1.2425439
16,10,0.7799176
17,1,3.205752
17,4,5.8274217
17,5,7.9692187
17,7,0.44257325
17,8,0.4733087
17,9,4.1996484
17,10,0.46416137
17,11,0.30103883
18,1,0.45524657
18,4,6.214922
18,5,1.5310327
18,6,0.01602356
18,7,0.58322525
18,9,1.2378693
18,11,0.6099768
19,1,0.20205627
19,3,0.6070459
19,4,0.28989503
19,7,0.21796936
19,8,0.2278859
19,10,0.7872742
19,11,0.726272
20,2,1.1051489
20,3,1.5806543
20,4,0.28797424
20,6,0.1116629
20,7,0.07813416
20,9,0.34753174
20,10,0.29048705
21,1,0.04128052
21,2,0.1387793
21,3,0.34983078
21,6,0.35465333
21,8,-0.000491333
21,9,0.16873658
21,10,0.18164796
22,0,0.4610962
22,3,0.12374966
22,6,0.021621322
22,7,0.2805867
22,9,0.013876343
22,10,0.4688083
23,2,1.8119665
23,5,0.13327515
23,7,0.013816528
23,8,0.6746533
23,9,0.15319152
23,10,0.13042846
24,0,0.055496827
24,2,1.538523
24,3,1.515625
24,5,0.20698853
24,6,2.4505677
25,1,0.03585968
25,2,0.11959396
25,3,0.16595916
25,5,0.15232421
25,6,0.47313842
25,8,2.6743653
25,11,0.22179931
26,4,0.22203857
26,6,0.20964783
26,8,0.47323975
26,9,0.108350374
27,1,0.11810303
27,4,0.05654747
27,6,0.04822342
27,8,0.17551209
27,9,0.034029998
27,10,0.0059160613
28,0,0.32239562
28,2,0.22218017
28,3,0.07338959
28,5,0.03534729
28,6,0.031299744
28,7,0.029221192
28,8,0.08483581
28,9,0.061381835
28,11,0.060244445
29,0,0.058759917
29,8,0.0753357
29,9,-0.005855179
29,10,0.020484123
30,1,0.16416016
30,5,0.9286426
30,6,0.452148
30,11,0.066715315
31,1,0.048206788
31,2,0.81643677
31,3,0.15768479
31,4,0.96289533
31,5,1.9217578
31,9,0.053774413
31,10,0.061872024
31,11,0.0074279783
32,0,0.030502625
32,3,0.96293944
32,4,0.56974673
32,5,0.8581189
32,6,0.033091642
32,8,0.2688114
32,10,0.28452393
32,11,0.054925308
33,0,0.18530364
33,1,0.009437256
33,4,0.11582924
33,7,0.012349034
33,8,0.8525732
33,9,0.58004516
34,0,0.053291168
34,4,0.8069595
34,6,0.103128664
34,8,0.018684387
34,9,0.14473419
34,11,0.061913453
35,3,0.08639832
35,5,0.10620254
35,6,0.119416654
35,11,0.0894042
36,1,0.023436889
36,2,0.028757935
36,4,0.10901138
36,5,0.037105255
36,11,-0.0015032291
37,1,0.06359253
37,2,-0.0016821289
37,3,0.1034198
37,5,0.020173645
37,6,0.6618457
37,8,0.044401854
38,1,0.3748104
38,4,0.09183846
38,5,0.17119628
38,7,0.09840149
38,9,0.20270783
38,10,0.5533911
39,0,0.9920679
39,1,2.2283595
39,4,0.11844505
39,5,0.029152833
39,6,0.34403458
39,10,-0.003350525
