layer,neuron,value
0,0,0.008993454
0,1,0.06808884
0,2,0.0015149736
0,3,0.032682166
0,4,0.04261383
0,5,0.079140015
0,6,0.038114168
0,7,0.087033845
0,8,0.00037124634
0,9,0.06523186
0,10,0.007316623
0,11,0.109906
0,12,0.0018351555
0,13,0.012614803
0,14,-0.004340248
0,15,0.015745735
0,16,-0.00065412524
0,17,-0.0027108835
0,18,0.30065918
0,19,-0.0063011553
0,20,0.03183905
0,21,0.22158508
0,22,0.009208069
0,23,0.011726532
0,24,-0.015009284
0,25,-0.022752209
0,26,0.004653263
0,27,-0.0062938402
0,28,0.15244217
0,29,0.056316834
0,30,-0.028723907
0,31,-0.030601205
0,32,0.039295465
0,33,0.40206665
0,34,-0.00318161
0,35,-0.0078114127
0,36,-0.009953398
0,37,0.04070938
0,38,0.17395401
0,39,0.043346632
1,0,-0.0040569305
1,1,0.018004455
1,2,-0.03006897
1,3,-0.06544024
1,4,0.039663315
1,5,-0.059753608
1,6,0.01379406
1,7,0.0324309
1,8,-0.03624317
1,9,0.09470886
1,10,-0.067248456
1,11,0.05705246
1,12,0.00994091
1,13,-0.10058397
1,14,0.051297113
1,15,0.0020992756
1,16,-0.021596719
1,17,-0.031579323
1,18,-0.30412292
1,19,-0.21122131
1,20,0.054043073
1,21,-0.093795165
1,22,0.028293304
1,23,-0.000324173
1,24,-0.044597663
1,25,-0.07795548
1,26,0.29734436
1,27,0.06898819
1,28,0.08954422
1,29,-0.049947813
1,30,0.072408065
1,31,0.021310158
1,32,0.004826431
1,33,0.047258377
1,34,-0.114714816
1,35,0.018301906
1,36,-0.20293579
1,37,-0.013169417
1,38,-0.06163681
1,39,0.2628162
2,0,-0.016122665
2,1,0.0005926895
2,2,0.062879965
2,3,0.19725662
2,4,-0.025625305
2,5,0.170811
2,6,-0.002651367
2,7,-0.011505527
2,8,0.18473564
2,9,-0.0863205
2,10,0.05679424
2,11,0.14465195
2,12,-0.17901856
2,13,0.46149415
2,14,-0.10424805
2,15,0.13006379
2,16,0.035888825
2,17,0.29640257
2,18,0.061077997
2,19,0.23813522
2,20,-0.0056043626
2,21,0.10931366
2,22,0.017014008
2,23,-0.028561592
2,24,-0.11404007
2,25,-0.040183336
2,26,-0.009347534
2,27,-0.03175618
2,28,-0.115502626
2,29,0.6117224
2,30,-0.022773437
2,31,0.007687988
2,32,0.021092758
2,33,0.02045452
2,34,0.24658631
2,35,-0.016802873
2,36,0.095765226
2,37,0.19448823
2,38,0.1931984
2,39,0.1655182
3,0,-0.03232315
3,1,0.044998933
3,2,0.00020540714
3,3,-0.11030212
3,4,-0.013582763
3,5,0.17582397
3,6,0.14029968
3,7,0.23006104
3,8,0.022337036
3,9,-0.4556421
3,10,-0.040553894
3,11,0.007356701
3,12,-0.03151291
3,13,0.007979965
3,14,0.15353394
3,15,0.012805176
3,16,-0.29565063
3,17,0.19550979
3,18,-0.014122543
3,19,0.07287834
3,20,-0.050601806
3,21,-0.03071144
3,22,0.5615327
3,23,-0.0022378159
3,24,0.09121567
3,25,-0.11615971
3,26,-0.0056625367
3,27,-0.006688957
3,28,-0.016531982
3,29,-0.0052140616
3,30,0.3932257
3,31,0.004836159
3,32,-0.0779052
3,33,0.19840422
3,34,0.068016395
3,35,-0.8358618
3,36,0.06408386
3,37,0.027077638
3,38,-0.04542877
3,39,0.13168946
4,0,-0.25354674
4,1,0.011585694
4,2,-0.0010662841
4,3,0.13264404
4,4,-0.027434539
4,5,0.7196325
4,6,-0.07344269
4,7,-0.022281494
4,8,-0.031755466
4,9,-0.066484526
4,10,0.010812912
4,11,0.03434536
4,12,0.08452095
4,13,0.027080674
4,14,-0.00899805
4,15,-0.50323
4,16,-0.017560959
4,17,0.5955786
4,18,-0.085486755
4,19,0.02655655
4,20,0.0059809065
4,21,-0.011097298
4,22,0.0124547575
4,23,0.03813965
4,24,0.41769043
4,25,0.025006028
4,26,0.034642335
4,27,0.09869751
4,28,0.013224182
4,29,-0.0006124115
4,30,-0.2154657
4,31,-0.28900176
4,32,0.044724196
4,33,-0.037415467
4,34,0.30282676
4,35,0.017303333
4,36,-0.11593546
4,37,-0.06405411
4,38,-0.15184265
4,39,-0.00888277
5,0,0.059719086
5,1,-0.008772011
5,2,-0.0026682662
5,3,0.014084797
5,4,0.026632462
5,5,0.10295439
5,6,-1.0360419
5,7,-0.0072036744
5,8,-0.11133041
5,9,0.2681766
5,10,0.34528655
5,11,0.020765228
5,12,-0.026810912
5,13,0.011216507
5,14,0.17194252
5,15,0.68464416
5,16,-0.29288024
5,17,0.06840832
5,18,-0.054976042
5,19,-0.14178039
5,20,0.0332724
5,21,0.034431305
5,22,-0.00618103
5,23,-0.15703231
5,24,-0.005989561
5,25,-0.15728317
5,26,0.040373765
5,27,-0.018533261
5,28,-0.026455842
5,29,0.18615341
5,30,0.033963393
5,31,0.00043647765
5,32,-0.6365906
5,33,-0.025783502
5,34,-0.0016906739
5,35,0.09957628
5,36,0.08190735
5,37,0.00469162
5,38,0.02137886
5,39,0.09559235
6,0,0.31763244
6,1,-0.0150772855
6,2,-0.05399414
6,3,0.39620423
6,4,-0.03871826
6,5,-0.020020448
6,6,0.047114562
6,7,-0.04263794
6,8,0.09437767
6,9,0.04121811
6,10,-0.17598145
6,11,-0.03102356
6,12,0.09610473
6,13,-0.10360581
6,14,0.071311645
6,15,0.0049709557
6,16,0.16864593
6,17,0.23999329
6,18,0.022026444
6,19,0.014419022
6,20,-0.06787293
6,21,-0.058807373
6,22,0.04205017
6,23,0.45110595
6,24,-0.02338852
6,25,0.15278442
6,26,0.018775858
6,27,0.0021029664
6,28,-0.010516567
6,29,0.0529984
6,30,0.05480789
6,31,0.0053198244
6,32,0.031693306
6,33,0.023251915
6,34,-0.120263405
6,35,-0.26465875
6,36,-0.007448349
6,37,-0.45373657
6,38,0.38617736
6,39,-0.33989528
7,0,0.08329338
7,1,0.029968567
7,2,0.035563048
7,3,-0.35046083
7,4,-0.06541664
7,5,0.0348851
7,6,-0.06106018
7,7,-0.08031246
7,8,0.053379364
7,9,0.05038452
7,10,-0.021568604
7,11,-0.04223541
7,12,-0.15033096
7,13,0.01702202
7,14,-0.007864399
7,15,-0.001086216
7,16,0.22685853
7,17,-0.0393219
7,18,0.10285011
7,19,0.048327636
7,20,0.23332474
7,21,0.10847046
7,22,0.054508515
7,23,-0.24522766
7,24,-0.028376007
7,25,0.03233551
7,26,0.05275711
7,27,0.3081076
7,28,-0.0015063477
7,29,-0.118052214
7,30,-0.004800415
7,31,-0.11098541
7,32,-0.08797638
7,33,0.18491308
7,34,-0.037806854
7,35,-0.029945297
7,36,0.059950255
7,37,-0.005089111
7,38,0.11507141
7,39,-0.072419815
8,0,-0.014581757
8,1,0.019185029
8,2,0.2511426
8,3,-0.05113144
8,4,0.19690186
8,5,0.055735093
8,6,0.021467896
8,7,0.04492264
8,8,-0.01753109
8,9,-0.0041260337
8,10,-0.024555665
8,11,0.010762863
8,12,0.08594177
8,13,0.09119568
8,14,-0.063007504
8,15,0.037280615
8,16,0.10389526
8,17,-0.8301294
8,18,-0.035368346
8,19,0.13088378
8,20,-0.020204697
8,21,-0.61877686
8,22,0.016038818
8,23,0.015213013
8,24,-0.33667237
8,25,-0.12648071
8,26,0.25968018
8,27,-0.024521476
8,28,0.01324707
8,29,-0.26726195
8,30,0.08331558
8,31,0.0049986267
8,32,0.29716033
8,33,0.0650766
8,34,0.11503464
8,35,0.13463531
8,36,-0.01259407
8,37,0.01599701
8,38,0.082231715
8,39,-0.029478684
9,0,0.77763915
9,1,-0.13097046
9,2,0.20680267
9,3,-0.053893432
9,4,0.046756286
9,5,-0.006245117
9,6,0.033015862
9,7,0.0075115967
9,8,0.086513065
9,9,0.1360691
9,10,0.32026154
9,11,-0.39579347
9,12,-0.05659485
9,13,0.1991893
9,14,-0.07792511
9,15,0.4562961
9,16,-0.050207548
9,17,0.010386276
9,18,0.06577423
9,19,-0.03912018
9,20,0.021298522
9,21,-0.100452274
9,22,0.10417663
9,23,0.25597367
9,24,-0.039356995
9,25,-0.022112427
9,26,0.34829506
9,27,0.16061203
9,28,0.016417045
9,29,0.025314264
9,30,0.04174965
9,31,0.021558495
9,32,0.0054354668
9,33,-0.026981201
9,34,1.0461475
9,35,-0.003562622
9,36,-0.16934845
9,37,0.06646606
9,38,0.092056885
9,39,0.007702942
10,0,0.13930511
10,1,0.03835571
10,2,-0.024513397
10,3,0.010907288
10,4,0.020161439
10,5,0.37687743
10,6,0.06431988
10,7,0.13212952
10,8,-0.3610936
10,9,0.01810852
10,10,-0.02672451
10,11,-0.047500078
10,12,-0.13777466
10,13,0.21149535
10,14,-0.010046082
10,15,0.22863403
10,16,-0.010484162
10,17,-0.009886474
10,18,0.56081545
10,19,0.08373764
10,20,-0.056983642
10,21,-0.18134765
10,22,0.035229262
10,23,0.036422424
10,24,0.026260987
10,25,-0.06838257
10,26,0.012329102
10,27,0.44660646
10,28,0.022594146
10,29,0.019448262
10,30,0.017195283
10,31,0.07057678
10,32,-0.071481496
10,33,0.02562683
10,34,-0.048926696
10,35,-0.069394834
10,36,0.081710204
10,37,0.4287262
10,38,-0.44792846
10,39,0.14477691
11,0,0.19052978
11,1,0.29728377
11,2,-0.10074432
11,3,0.15319245
11,4,-0.09499344
11,5,0.08560028
11,6,-0.17071716
11,7,-0.04944824
11,8,-0.081597365
11,9,0.028408203
11,10,0.24977295
11,11,-0.12129456
11,12,0.0050977324
11,13,-0.12774445
11,14,0.26936677
11,15,0.119792484
11,16,-0.08165268
11,17,-0.048139572
11,18,0.12948334
11,19,0.14158897
11,20,-0.0028578185
11,21,0.002601757
11,22,-0.39519897
11,23,0.21475112
11,24,0.2867432
11,25,-0.1371936
11,26,0.008166122
11,27,0.6759222
11,28,-0.014034548
11,29,0.011950073
11,30,-0.143714
11,31,-0.09829865
11,32,-0.19971801
11,33,0.05514515
11,34,0.09740723
11,35,0.050983123
11,36,-0.17037392
11,37,-0.06497217
11,38,-0.55874515
11,39,0.060406495
12,0,0.043242797
12,1,0.10295044
12,2,-0.3327015
12,3,-0.027099151
12,4,0.11937073
12,5,0.0128124235
12,6,-0.014203643
12,7,0.35061845
12,8,-0.06511383
12,9,0.081105955
12,10,-0.03897705
12,11,0.36288056
12,12,-0.13114457
12,13,-0.0688332
12,14,0.5168048
12,15,0.4197522
12,16,0.11673668
12,17,-0.032710455
12,18,-0.059742738
12,19,-0.034662172
12,20,-0.0088663865
12,21,-0.012858276
12,22,0.31462982
12,23,0.022618141
12,24,0.007600746
12,25,0.03752285
12,26,0.10258377
12,27,0.014009705
12,28,0.05023331
12,29,-0.23785278
12,30,-1.460976
12,31,-0.008379441
12,32,0.049336396
12,33,-0.17116943
12,34,0.11254883
12,35,-0.32098174
12,36,0.4156122
12,37,0.13560486
12,38,0.08688721
12,39,-0.074931644
13,0,0.3198968
13,1,-0.07279358
13,2,-0.14213012
13,3,0.2504297
13,4,0.3861873
13,5,0.039536897
13,6,-0.012924194
13,7,0.09220398
13,8,0.051081084
13,9,0.16214965
13,10,0.24330811
13,11,-0.7716449
13,12,-0.2064566
13,13,0.76862305
13,14,0.0054074097
13,15,-0.58661985
13,16,0.06921081
13,17,0.020466918
13,18,0.088406146
13,19,-0.04563812
13,20,0.013922329
13,21,0.13261963
13,22,-1.2566162
13,23,0.060083617
13,24,0.17625824
13,25,-0.23016846
13,26,0.20106934
13,27,-0.0024255372
13,28,0.20413208
13,29,0.17702423
13,30,-0.30149212
13,31,-0.21192475
13,32,0.25932738
13,33,-0.34097382
13,34,-0.22247688
13,35,0.2580248
13,36,-0.7057013
13,37,-0.3658191
13,38,0.23973876
13,39,-0.17790924
14,0,-0.021858444
14,1,0.28432786
14,2,0.74672854
14,3,0.13820511
14,4,-0.15829086
14,5,-0.030108947
14,6,0.18408692
14,7,0.127464
14,8,-0.24282485
14,9,1.5831982
14,10,0.124582216
14,11,-0.034087524
14,12,-0.05780014
14,13,0.1833789
14,14,1.2512536
14,15,0.49656433
14,16,0.00652771
14,17,0.03719185
14,18,0.28226686
14,19,-0.31499755
14,20,-0.13210969
14,21,-0.07056641
14,22,0.18413666
14,23,0.0039630127
14,24,0.052495882
14,25,-0.08901817
14,26,0.1696579
14,27,-0.41759086
14,28,-0.024337178
14,29,-0.075488895
14,30,-0.015757142
14,31,-0.11384041
14,32,-0.06443054
14,33,0.081372865
14,34,-0.3163843
14,35,-0.097168274
14,36,0.35435668
14,37,-0.08321717
14,38,0.00076019287
14,39,-0.18701583
15,0,-0.006328125
15,1,-0.023001708
15,2,-0.27019653
15,3,9.6667185
15,4,-0.0701297
15,5,-0.049404908
15,6,-0.03915283
15,7,0.045732804
15,8,0.10642456
15,9,0.6828662
15,10,-0.25225708
15,11,-0.48335207
15,12,-0.36061555
15,13,-0.44423768
15,14,0.058930207
15,15,0.06642746
15,16,0.12394203
15,17,0.31424454
15,18,0.06821762
15,19,0.14909393
15,20,-0.04114258
15,21,-0.08784836
15,22,0.046265412
