layer,neuron,value
0,0,0.008993454
0,1,0.06808884
0,3,0.032682166
0,4,0.04261383
0,5,0.079140015
0,6,0.038114168
0,7,0.087033845
0,9,0.06523186
0,11,0.109906
0,13,0.012614803
0,15,0.015745735
0,18,0.30065918
0,20,0.03183905
0,21,0.22158508
0,22,0.009208069
0,23,0.011726532
0,28,0.15244217
0,29,0.056316834
0,32,0.039295465
0,33,0.40206665
0,37,0.04070938
0,38,0.17395401
0,39,0.043346632
1,1,0.018004455
1,4,0.039663315
1,6,0.01379406
1,7,0.0324309
1,9,0.09470886
1,11,0.05705246
1,12,0.00994091
1,14,0.051297113
1,20,0.054043073
1,22,0.028293304
1,26,0.29734436
1,27,0.06898819
1,28,0.08954422
1,30,0.072408065
1,31,0.021310158
1,33,0.047258377
1,35,0.018301906
1,39,0.2628162
2,2,0.062879965
2,3,0.19725662
2,5,0.170811
2,8,0.18473564
2,10,0.05679424
2,11,0.14465195
2,13,0.46149415
2,15,0.13006379
2,16,0.035888825
2,17,0.29640257
2,18,0.061077997
2,19,0.23813522
2,21,0.10931366
2,22,0.017014008
2,29,0.6117224
2,31,0.007687988
2,32,0.021092758
2,33,0.02045452
2,34,0.24658631
2,36,0.095765226
2,37,0.19448823
2,38,0.1931984
2,39,0.1655182
3,1,0.044998933
3,5,0.17582397
3,6,0.14029968
3,7,0.23006104
3,8,0.022337036
3,13,0.007979965
3,14,0.15353394
3,15,0.012805176
3,17,0.19550979
3,19,0.07287834
3,22,0.5615327
3,24,0.09121567
3,30,0.3932257
3,33,0.19840422
3,34,0.068016395
3,36,0.06408386
3,37,0.027077638
3,39,0.13168946
4,1,0.011585694
4,3,0.13264404
4,5,0.7196325
4,10,0.010812912
4,11,0.03434536
4,12,0.08452095
4,13,0.027080674
4,17,0.5955786
4,19,0.02655655
4,22,0.0124547575
4,23,0.03813965
4,24,0.41769043
4,25,0.025006028
4,26,0.034642335
4,27,0.09869751
4,28,0.013224182
4,32,0.044724196
4,34,0.30282676
4,35,0.017303333
5,0,0.059719086
5,3,0.014084797
5,4,0.026632462
5,5,0.10295439
5,9,0.2681766
5,10,0.34528655
5,11,0.020765228
5,13,0.011216507
5,14,0.17194252
5,15,0.68464416
5,17,0.06840832
5,20,0.0332724
5,21,0.034431305
5,26,0.040373765
5,29,0.18615341
5,30,0.033963393
5,35,0.09957628
5,36,0.08190735
5,38,0.02137886
5,39,0.09559235
6,0,0.31763244
6,3,0.39620423
6,6,0.047114562
6,8,0.09437767
6,9,0.04121811
6,12,0.09610473
6,14,0.071311645
6,16,0.16864593
6,17,0.23999329
6,18,0.022026444
6,19,0.014419022
6,22,0.04205017
6,23,0.45110595
6,25,0.15278442
6,26,0.018775858
6,29,0.0529984
6,30,0.05480789
6,32,0.031693306
6,33,0.023251915
6,38,0.38617736
7,0,0.08329338
7,1,0.029968567
7,2,0.035563048
7,5,0.0348851
7,8,0.053379364
7,9,0.05038452
7,13,0.01702202
7,16,0.22685853
7,18,0.10285011
7,19,0.048327636
7,20,0.23332474
7,21,0.10847046
7,22,0.054508515
7,25,0.03233551
7,26,0.05275711
7,27,0.3081076
7,33,0.18491308
7,36,0.059950255
7,38,0.11507141
8,1,0.019185029
8,2,0.2511426
8,4,0.19690186
8,5,0.055735093
8,6,0.021467896
8,7,0.04492264
8,11,0.010762863
8,12,0.08594177
8,13,0.09119568
8,15,0.037280615
8,16,0.10389526
8,19,0.13088378
8,22,0.016038818
8,23,0.015213013
8,26,0.25968018
8,28,0.01324707
8,30,0.08331558
8,32,0.29716033
8,33,0.0650766
8,34,0.11503464
8,35,0.13463531
8,37,0.01599701
8,38,0.082231715
9,0,0.77763915
9,2,0.20680267
9,4,0.046756286
9,6,0.033015862
9,7,0.0075115967
9,8,0.086513065
9,9,0.1360691
9,10,0.32026154
9,13,0.1991893
9,15,0.4562961
9,17,0.010386276
9,18,0.06577423
9,20,0.021298522
9,22,0.10417663
9,23,0.25597367
9,26,0.34829506
9,27,0.16061203
9,28,0.016417045
9,29,0.025314264
9,30,0.04174965
9,31,0.021558495
9,34,1.0461475
9,37,0.06646606
9,38,0.092056885
9,39,0.007702942
10,0,0.13930511
10,1,0.03835571
10,3,0.010907288
10,4,0.020161439
10,5,0.37687743
10,6,0.06431988
10,7,0.13212952
10,9,0.01810852
10,13,0.21149535
10,15,0.22863403
10,18,0.56081545
10,19,0.08373764
10,22,0.035229262
10,23,0.036422424
10,24,0.026260987
10,26,0.012329102
10,27,0.44660646
10,28,0.022594146
10,29,0.019448262
10,30,0.017195283
10,31,0.07057678
10,33,0.02562683
10,36,0.081710204
10,37,0.4287262
10,39,0.14477691
11,0,0.19052978
11,1,0.29728377
11,3,0.15319245
11,5,0.08560028
11,9,0.028408203
11,10,0.24977295
11,14,0.26936677
11,15,0.119792484
11,18,0.12948334
11,19,0.14158897
11,23,0.21475112
11,24,0.2867432
11,26,0.008166122
11,27,0.6759222
11,29,0.011950073
11,33,0.05514515
11,34,0.09740723
11,35,0.050983123
11,39,0.060406495
12,0,0.043242797
12,1,0.10295044
12,4,0.11937073
12,5,0.0128124235
12,7,0.35061845
12,9,0.081105955
12,11,0.36288056
12,14,0.5168048
12,15,0.4197522
12,16,0.11673668
12,22,0.31462982
12,23,0.022618141
12,24,0.007600746
12,25,0.03752285
12,26,0.10258377
12,27,0.014009705
12,28,0.05023331
12,32,0.049336396
12,34,0.11254883
12,36,0.4156122
12,37,0.13560486
12,38,0.08688721
13,0,0.3198968
13,3,0.2504297
13,4,0.3861873
13,5,0.039536897
13,7,0.09220398
13,8,0.051081084
13,9,0.16214965
13,10,0.24330811
13,13,0.76862305
13,16,0.06921081
13,17,0.020466918
13,18,0.088406146
13,20,0.013922329
13,21,0.13261963
13,23,0.060083617
13,24,0.17625824
13,26,0.20106934
13,28,0.20413208
13,29,0.17702423
13,32,0.25932738
13,35,0.2580248
13,38,0.23973876
14,1,0.28432786
14,2,0.74672854
14,3,0.13820511
14,6,0.18408692
14,7,0.127464
14,9,1.5831982
14,10,0.124582216
14,13,0.1833789
14,14,1.2512536
14,15,0.49656433
14,17,0.03719185
14,18,0.28226686
14,22,0.18413666
14,24,0.052495882
14,26,0.1696579
14,33,0.081372865
14,36,0.35435668
15,3,9.6667185
15,7,0.045732804
15,8,0.10642456
15,9,0.6828662
15,14,0.058930207
15,15,0.06642746
15,16,0.12394203
15,17,0.31424454
15,18,0.06821762
15,19,0.14909393
15,22,0.046265412
15,26,0.3866675
15,29,0.12821625
15,30,0.79735166
15,33,0.17910928
15,34,0.024956131
15,35,0.07722664
15,36,0.53613955
15,37,0.036733095
15,38,0.09220764
16,4,0.47176924
16,5,1.6350489
16,6,0.037778627
16,7,0.05902519
16,9,0.077046126
16,12,0.25936005
16,13,0.19288574
16,14,0.06250847
16,15,0.5452771
16,18,0.23804078
16,31,0.16987038
16,32,0.1350595
16,33,0.24560547
16,34,0.04340149
16,35,0.024273835
16,36,0.20252563
16,37,0.23950851
16,38,0.58419436
17,0,0.2814421
17,1,0.08190903
17,2,0.049316026
17,3,0.6014044
17,5,0.24422242
17,6,0.19065857
17,7,0.12596984
17,8,0.7175201
17,11,0.26476058
17,12,0.14023742
17,13,0.009973755
17,17,0.8489209
17,21,0.2875238
17,22,0.33582154
17,23,0.03879242
17,27,0.20599578
17,29,0.073407285
17,30,0.82557315
17,34,0.67099166
17,35,0.66240036
17,38,0.039594725
17,39,0.04942444
18,0,1.415249
18,2,0.14533879
18,3,0.29272783
18,4,0.12626098
18,5,0.04690628
18,9,0.04998871
18,10,0.10582314
18,13,0.12752381
18,14,0.057353515
18,15,0.3527971
18,16,0.029599
18,18,0.14504653
18,19,0.52704346
18,22,0.18880127
18,23,0.3482715
18,25,0.19041565
18,27,0.43815735
18,31,0.25616333
18,34,0.011067352
18,35,0.15674439
18,37,0.8382855
18,38,0.25537813
19,2,0.17512268
19,3,0.12567627
19,5,2.3570263
19,6,0.3135839
19,8,0.37592164
19,10,0.019937439
19,12,0.22223915
19,15,0.101643674
19,17,0.4041345
19,18,0.24406403
19,19,0.29391783
19,20,0.27335417
19,21,0.46425048
19,22,0.067266844
19,23,0.012216797
19,25,0.5537518
19,26,0.553045
19,27,0.21397011
19,28,0.5373804
19,29,0.4448584
19,31,0.26994568
19,34,0.46453017
19,38,3.949624
19,39,0.08455032
20,4,0.13534424
20,5,0.13717224
20,6,2.403816
20,8,0.4921756
20,9,0.09497437
20,10,0.24791992
20,12,0.4085394
20,13,0.24478012
20,17,0.37407166
20,18,0.442332
20,19,0.3796643
20,22,0.06684082
20,23,0.05613129
20,24,0.37778443
20,25,0.20194916
20,27,0.18414795
20,28,0.16281189
20,29,1.2554151
20,31,0.15515137
20,32,0.22865906
20,33,0.3925659
20,34,0.41139558
20,36,0.09344879
20,37,0.16126312
20,39,0.02188736
21,0,0.57055116
21,6,0.30126098
21,8,0.09234634
21,9,0.6886548
21,10,0.6915924
21,11,0.3497156
21,12,0.22618622
21,13,0.56414914
21,15,1.9169953
21,16,0.016418915
21,17,1.3405273
21,18,0.42683837
21,20,0.24038666
21,22,0.16747925
21,23,0.33792418
21,24,0.4168036
21,26,0.3273465
21,28,0.2713282
21,29,0.6021582
21,30,0.12775512
21,31,0.35635436
21,32,0.48775452
21,34,0.2654834
21,35,0.11402954
21,39,0.7676407
22,1,0.021951446
22,2,0.29593506
22,3,1.332622
22,5,0.12775147
22,7,0.11707184
22,8,0.40649536
22,9,0.39308107
22,14,0.6649225
22,16,0.48153198
22,17,0.47958618
22,19,0.7723279
22,20,1.5365057
22,21,0.61642647
22,23,0.04820534
22,25,0.6738263
22,27,0.23927589
22,28,0.34461558
22,29,0.6059253
22,31,0.39616716
22,32,0.67827517
22,35,0.97689575
22,36,0.11306106
22,39,0.18921204
23,1,1.3207276
23,4,0.4136293
23,6,0.22491577
23,8,0.05258301
23,9,0.65662843
23,11,0.2603528
23,12,0.079237975
23,14,0.23257843
23,15,0.07833526
23,16,0.02679016
23,19,0.39009094
23,21,0.106342696
23,24,2.4054956
23,25,0.26069045
23,26,0.054379884
23,27,0.8017493
23,28,0.10629093
23,29,0.12357757
23,32,0.13009399
23,33,0.10510681
23,34,3.0676172
23,35,0.086494595
23,36,0.499729
23,37,0.15217529
24,1,0.00972847
24,4,0.9014087
24,5,0.12410522
24,9,1.2632666
24,10,0.017493935
24,11,0.010679092
24,15,0.086145476
24,16,1.5373828
24,17,0.2256427
24,20,0.05003418
24,22,0.15412262
24,23,0.11702392
24,25,0.09770691
24,27,0.48288697
24,29,0.10281128
24,31,0.22210793
24,32,0.064750366
24,35,0.09147873
24,36,0.028393555
24,37,0.10295593
25,0,0.10364624
25,1,0.21214478
25,2,0.02171135
25,4,0.32292968
25,8,0.108486325
25,11,0.01732483
25,13,1.3697461
25,16,0.061012115
25,17,0.26065552
25,18,0.044781722
25,21,0.2725177
25,27,0.036135558
25,29,0.13909462
25,30,0.1997229
25,34,0.09866821
25,38,0.36943024
25,39,0.09407257
26,1,0.3623709
26,4,0.073220216
26,6,0.14148407
26,7,0.35139465
26,8,0.023113633
26,9,0.030680122
26,13,0.21935822
26,15,0.04213989
26,18,0.042147215
26,20,0.12021912
26,21,0.11963791
26,26,0.074679226
26,28,0.052371293
26,29,0.0364978
26,30,0.14514405
26,31,0.058204345
26,33,0.10333069
26,35,0.05875305
26,38,0.012854709
27,0,0.108560264
27,1,0.047758788
27,2,0.13137847
27,3,0.087444305
27,5,0.07826283
27,6,0.06587982
27,12,0.3220835
27,13,0.11775085
27,17,0.09211052
27,18,0.085637815
27,19,0.011468048
27,21,0.037807006
27,26,0.07729462
27,29,0.016757201
27,31,0.29658806
27,34,0.05988617
27,35,0.0923822
27,36,0.014454041
27,37,0.036668092
27,38,0.06799225
27,39,0.042788696
28,0,0.036278382
28,2,0.010480881
28,3,0.056042098
28,5,0.116431884
28,6,0.0398753
28,11,0.23278031
28,14,0.021600952
28,16,0.2419461
28,18,0.24951512
28,25,0.047313385
28,26,0.09124878
28,27,0.024395218
28,28,0.13878754
28,32,0.13223144
28,33,0.34488282
28,37,4.766748
28,38,0.1434378
29,1,0.5917523
29,4,0.5408826
29,5,0.039921876
29,8,0.043299712
29,10,0.26940826
29,11,0.03199934
29,17,0.027268734
29,19,0.043236084
29,23,0.055439454
29,24,0.4791516
29,25,0.07223877
29,26,0.06548889
29,30,0.03551651
29,31,1.0879468
29,38,0.4814087
30,1,0.0729834
30,3,0.4631964
30,7,0.019001694
30,8,0.04620445
30,9,0.01976306
30,10,0.19354767
30,16,0.086087875
30,18,0.045191802
30,19,0.019895526
30,20,0.06198738
30,23,0.100162655
30,28,0.023188857
30,34,0.1738784
30,38,0.007645798
31,0,0.82373536
31,1,0.09687134
31,2,0.024034271
31,4,0.10565063
31,5,0.05755455
31,6,0.27183533
31,7,0.36434388
31,8,0.050100252
31,11,0.021036988
31,16,0.058647156
31,17,0.00820816
31,18,0.35067323
31,19,0.24826477
31,23,0.07344223
31,26,0.02085907
31,28,0.021023255
