layer,neuron,value
16,5,0.27655274
17,5,0.6800586
17,22,0.23251954
19,1,0.2801416
19,30,0.24375062
20,12,0.20846802
22,36,0.26357362
23,8,0.46946776
23,9,0.4846875
24,16,0.30734375
25,13,0.19702454
26,17,0.19789505
36,27,0.18915161
37,8,0.18533203
37,13,0.23882324
37,27,0.34984374
38,0,0.33791992
38,1,0.3893799
38,6,0.23582153
38,12,0.20015626
38,32,0.3974402
39,25,0.19402832
40,5,0.7134277
40,16,0.3028711
40,19,0.2463086
41,4,0.2720752
41,5,1.610625
41,9,0.20639858
41,21,0.21020217
41,28,0.22368042
41,37,0.2658811
42,3,0.27456543
42,6,0.28561768
42,20,0.2519565
42,24,0.6671484
43,3,0.21067138
43,12,0.19741455
43,18,0.330746
43,21,0.22715698
44,19,0.19961914
44,26,0.24975982
44,31,0.5349799
44,39,0.18671753
45,13,0.28505614
47,1,0.64427733
47,13,0.1976947
47,18,0.47793946
47,19,0.2996649
48,3,0.20000732
48,20,0.2041504
49,3,0.19407654
49,8,0.22061524
49,19,0.5316699
49,28,0.75777346
49,36,0.44458985
50,23,0.5381055
51,37,0.40201172
52,14,0.354458
52,30,0.5332617
52,34,0.22507325
53,8,0.43921876
54,0,0.18227538
54,10,0.44919923
54,14,1.4963281
55,24,0.95277834
56,24,0.5273242
56,36,0.18685059
56,39,0.46771485
57,14,0.29908204
58,24,0.23114258
59,17,0.19260742
60,0,0.31397462
61,9,0.7232617
61,13,0.20711426
62,18,0.22055665
62,36,0.4379492
