layer,neuron,value
0,0,0.28105974
0,1,0.19379699
0,2,0.12378784
0,3,0.08173401
0,8,0.10814087
0,9,0.12945007
0,10,0.2619806
0,11,0.08879242
0,12,0.12354797
0,14,0.017140351
0,17,0.16189866
0,18,0.2643103
0,21,0.0058483887
0,22,0.36296022
0,23,0.037163086
0,24,0.14662674
0,25,0.021194458
0,27,0.087980956
0,31,0.19633271
0,32,0.32212716
0,34,0.069520265
0,35,0.057003785
0,36,0.02626648
0,38,0.23597717
0,39,0.407156
1,0,0.037107125
1,1,0.094602965
1,3,0.05355011
1,4,0.4139197
1,6,0.19702637
1,7,0.042069588
1,9,0.21344055
1,12,0.03712618
1,13,0.7648602
1,14,0.002681713
1,15,0.007914429
1,17,0.014829177
1,18,0.050068244
1,20,0.08098228
1,23,0.050067138
1,26,0.20030151
1,27,0.0875
1,28,0.004363022
1,30,0.09868607
1,31,0.18067428
1,32,0.01956309
1,33,0.023706665
1,35,0.027821751
1,37,0.024939423
1,38,0.042988587
2,0,0.06363693
2,5,0.003776245
2,6,0.082108766
2,8,0.053507537
2,9,0.065386355
2,12,0.14489868
2,15,0.21071182
2,18,0.35404786
2,21,0.01689453
2,24,0.09327331
2,27,0.23987885
2,28,0.047856655
2,30,0.46865037
2,33,0.04559578
2,35,0.42522064
2,37,0.14547409
3,1,0.05109928
3,2,0.009311008
3,4,0.04912506
3,5,0.12504669
3,7,0.8745654
3,8,0.14207642
3,11,0.019542236
3,12,0.032327272
3,14,0.333822
3,15,0.021401292
3,22,0.02711731
3,24,0.09009636
3,25,0.07602386
3,28,0.0032525635
3,30,0.020476531
3,35,0.36779326
3,36,0.13753143
3,38,0.23016182
3,39,0.4405722
4,1,0.04288025
4,2,0.03813652
4,3,0.18522094
4,4,0.012179604
4,8,0.019561272
4,9,0.029176941
4,10,0.021725921
4,11,0.04359669
4,13,0.050691377
4,15,0.05146057
4,16,0.016665345
4,19,0.13540184
4,30,0.51760846
4,32,0.043096617
4,34,0.14510986
4,36,0.11698303
4,38,0.11663261
4,39,0.323002
5,0,0.22318116
5,1,0.0023085785
5,3,0.0046934034
5,4,0.15085937
5,5,0.040535126
5,6,0.13007446
5,7,0.002637577
5,8,0.06519836
5,12,0.004277649
5,14,0.024714356
5,15,0.093381345
5,18,0.3044464
5,24,0.028254623
5,25,0.1166259
5,27,0.020386353
5,29,0.13861786
5,30,0.06669571
5,32,0.20829406
5,33,0.12996894
5,34,0.032719575
5,35,0.03003357
5,36,0.0946875
5,37,0.021468945
5,39,0.03349121
6,1,0.027284851
6,4,0.04634033
6,5,0.05127304
6,8,0.3136496
6,10,0.082594454
6,14,0.03886963
6,15,0.09264221
6,16,0.26177797
6,17,0.20361817
6,18,0.05104889
6,19,0.28765717
6,20,0.08483437
6,22,0.03264618
6,23,0.25125733
6,24,0.0079223635
6,25,0.08162735
6,27,0.09143692
6,29,0.038430482
6,32,0.21563812
6,34,0.041003343
6,37,0.013442993
7,0,0.24508789
7,1,0.13366364
7,2,0.045254823
7,3,0.010703125
7,4,0.043725643
7,8,0.14022155
7,10,0.00615242
7,11,0.017838059
7,13,0.11006249
7,16,0.22355957
7,21,0.278844
7,22,0.3814131
7,29,0.17023697
7,31,0.049624633
7,32,0.15104309
7,33,0.2588188
7,34,0.01914692
7,36,0.09261524
7,37,0.02946167
8,4,0.46556976
8,5,0.26166138
8,6,0.20268235
8,8,0.23620087
8,11,0.18189636
8,12,0.042851105
8,13,0.30709898
8,16,0.06442291
8,17,0.07512146
8,20,0.05499687
8,21,0.3034247
8,23,0.0865982
8,25,0.622594
8,26,0.173694
8,29,0.085202634
8,32,0.039492797
8,39,0.036134034
9,0,0.07387451
9,2,0.46459228
9,6,0.08586803
9,7,0.13171998
9,9,0.8338707
9,11,0.062010765
9,14,0.6694287
9,15,0.17170838
9,16,0.48345336
9,17,0.15289009
9,19,0.014089355
9,20,0.17473678
9,23,0.15443726
9,24,0.054312974
9,27,0.094246216
9,32,0.027432708
9,37,0.1509851
9,38,0.42609146
9,39,0.033359602
10,3,0.044233017
10,7,0.22753845
10,8,0.06929565
10,13,1.116272
10,14,0.01399643
10,15,0.055778198
10,16,0.07552505
10,22,2.559043
10,23,0.03791504
10,27,2.801106
10,29,0.35003418
10,30,1.3541138
10,31,0.20646697
10,33,0.057075042
10,34,0.6357785
10,36,0.09700928
11,3,0.3492998
11,11,0.5541223
11,12,0.18689087
11,13,0.020986328
11,16,0.027631836
11,19,0.6120535
11,22,0.27725297
