layer,neuron,value
7,1,0.8508435
8,3,0.5913696
10,5,0.54158205
10,11,0.51493347
11,0,0.6394141
11,8,0.56047004
13,11,1.0074036
14,7,0.64662904
14,10,1.1595508
15,2,0.63861936
15,4,1.6297668
15,10,0.8137683
16,1,0.9074475
16,2,1.3770173
16,4,1.19172
16,8,0.5718994
16,10,1.2030237
16,11,1.4661865
17,2,1.7235907
17,5,0.88995194
17,8,1.239039
18,2,0.55861574
18,7,1.1906409
18,8,0.57782364
18,11,0.5442175
19,4,0.6245105
19,11,1.7723688
20,11,1.10969
21,0,1.019873
21,2,2.2086816
21,9,0.6918506
21,10,2.3007226
25,6,0.54193455
25,7,1.3517352
25,9,0.917677
26,7,0.6118079
26,9,1.2506152
28,7,1.7960035
29,0,1.4265397
29,2,0.69292295
33,0,1.0432618
33,2,1.4358789
33,8,0.82740754
34,11,0.5513788
37,3,1.2075391
37,4,1.748794
39,4,1.016753
39,6,2.7262793
