layer,neuron,value
8,16,6.967969
11,25,1.647488
14,4,1.7217861
14,15,5.101201
15,9,1.6618335
15,29,1.7070459
15,30,7.1296096
16,15,4.6182866
16,21,3.3926172
17,1,1.8545129
17,2,2.109785
17,30,2.719961
17,34,1.668407
18,0,6.718672
18,7,2.159335
18,12,2.5949023
18,38,4.8553123
18,39,2.3072252
19,3,15.55625
19,9,2.6209252
19,16,2.689121
19,29,12.75811
20,1,1.7997192
20,3,2.8526886
20,17,18.4075
20,24,2.169624
21,10,6.7553515
21,13,3.170576
21,21,3.218545
21,24,5.068203
21,34,6.5086718
22,2,2.6838868
22,3,7.6322656
22,27,1.647788
22,35,1.9241503
23,13,4.3425
23,26,4.266035
24,20,2.6357617
25,4,2.3524392
25,30,2.2777147
25,31,3.8221095
26,1,1.9237744
26,16,2.0753765
27,25,1.7325097
27,28,2.077334
27,33,4.394453
28,34,2.0030541
37,15,1.7860694
