layer,neuron,value
0,0,-0.016194649
0,1,0.07120474
0,2,-0.267856
0,3,0.18052639
0,4,-0.013224716
0,5,0.009748029
0,6,-0.0009992671
0,7,0.003264122
0,8,-0.053754274
0,9,0.0055578803
0,10,-0.178125
0,11,0.076722085
0,12,-0.0032913208
0,13,0.0054628565
0,14,-0.015924072
0,15,0.057716902
0,16,-1.6379371
0,17,-0.00054770755
0,18,-0.10495743
0,19,0.29839966
0,20,-0.003510208
0,21,0.11207325
0,22,0.101055294
0,23,0.33711976
0,24,-0.016196722
0,25,0.2499878
0,26,-0.027093582
0,27,-0.17990051
0,28,0.21215393
0,29,0.4299243
0,30,0.052473143
0,31,3.1982775
0,32,-0.070345156
0,33,0.00064771174
0,34,0.11229286
0,35,-0.0044005797
0,36,-0.009843759
0,37,0.0054800604
0,38,-0.13317764
0,39,-0.40003815
1,0,-0.24059716
1,1,0.6169568
1,2,-0.009502258
1,3,0.15008545
1,4,-0.09469399
1,5,-0.28161377
1,6,0.30469298
1,7,0.00640007
1,8,0.074895784
1,9,0.40598205
1,10,0.02519104
1,11,-0.0010891723
1,12,0.16626175
1,13,-0.13479157
1,14,0.029864807
1,15,0.009516601
1,16,0.18911988
1,17,0.30194265
1,18,-0.37026337
1,19,0.07292938
1,20,-0.004000759
1,21,0.14255226
1,22,0.22925659
1,23,0.054461975
1,24,-0.08053833
1,25,-0.05658598
1,26,-0.09031433
1,27,-0.594552
1,28,0.039196167
1,29,-0.042720415
1,30,0.14453675
1,31,0.1463736
1,32,-0.0070858765
1,33,0.0065054703
1,34,-0.019606704
1,35,-0.031803206
1,36,0.4172156
1,37,-0.20146923
1,38,-0.017861938
1,39,0.12999938
2,0,0.019859772
2,1,0.17335236
2,2,-0.14929801
2,3,0.10787903
2,4,-0.34180114
2,5,-0.751543
2,6,-0.08382187
2,7,1.3753394
2,8,0.031431884
2,9,0.5275118
2,10,0.11167602
2,11,0.054392375
2,12,-0.19234878
2,13,0.089357145
2,14,0.01057251
2,15,-0.08556641
2,16,-0.3298169
2,17,0.09398407
2,18,0.3098575
2,19,-0.35134003
2,20,-0.14049041
2,21,-0.03974426
2,22,-0.12853943
2,23,-0.20206665
2,24,-0.4043982
2,25,-0.09631744
2,26,0.23396546
2,27,-8.619308e-05
2,28,0.04643917
2,29,-0.28667274
2,30,-0.19047791
2,31,-0.16381545
2,32,0.020448761
2,33,-0.21114501
2,34,-0.030359382
2,35,0.45203125
2,36,0.019128723
2,37,-0.080739595
2,38,1.4420068
2,39,2.50576
3,0,-0.003386841
3,1,0.009808812
3,2,-0.183844
3,3,0.0060595702
3,4,-0.0877018
3,5,-0.23364426
3,6,-0.074625246
3,7,0.059875183
3,8,-0.1751294
3,9,0.31134215
3,10,0.04901207
3,11,-0.18070893
3,12,-0.10204434
3,13,0.03591858
3,14,0.11410278
3,15,-0.21025024
3,16,-0.10134573
3,17,0.43834656
3,18,-0.051590577
3,19,0.06025604
3,20,0.015115356
3,21,-0.9065552
3,22,-0.049566343
3,23,-0.04238312
3,24,0.1362188
3,25,0.17224395
3,26,-0.113061525
3,27,0.068383634
3,28,-0.024103403
3,29,-0.471929
3,30,0.25758454
3,31,0.005610962
3,32,-0.19555256
3,33,-0.011674156
3,34,-0.06606797
3,35,-0.17070064
3,36,-0.5230037
3,37,0.21502967
3,38,-0.22054565
3,39,0.10809112
