layer,neuron,value
0,0,0.02702486
0,5,0.049712524
0,7,0.025192915
0,9,0.032256793
0,10,0.00443552
0,11,0.008570137
1,3,0.027828751
1,4,0.013631706
1,6,0.04158478
1,7,0.07153038
1,8,0.014455624
1,9,0.034208372
2,0,0.021279145
2,1,0.010706663
2,2,0.013224478
2,3,0.033365402
2,4,0.04677124
2,5,0.0051519894
2,6,0.0007945156
2,8,0.008290982
2,11,0.012104454
3,1,0.06659668
3,5,0.14252685
3,7,0.03967077
3,8,0.024678878
3,10,0.030863648
4,0,0.08187378
4,1,0.0017664719
4,3,0.016910248
4,4,0.0014314651
5,1,0.07137695
5,5,0.024802018
5,7,0.14567718
5,8,0.034203567
5,10,0.011754572
6,0,0.044893876
6,3,0.07356644
6,4,0.07701416
6,8,0.067150265
6,9,0.014136958
6,11,0.06388649
7,2,0.18245117
7,3,0.012768174
7,4,0.14223267
7,6,0.058728904
7,7,0.09292801
8,0,0.0064603426
8,2,0.11602875
8,3,0.27960205
8,7,0.07568786
9,1,0.014515152
9,2,0.039214477
9,5,0.15810333
9,6,0.21309692
9,9,0.19360276
10,0,0.10249706
10,2,0.3267804
10,5,0.07883759
10,6,0.32731447
10,8,0.12838012
11,6,0.34924316
11,7,0.25264892
11,9,0.32134065
11,10,0.1659285
12,2,0.655708
12,3,0.21160889
12,5,0.22431885
12,6,0.07172724
12,8,0.6151031
12,9,0.09673023
12,10,0.042391203
13,0,0.16385117
13,2,0.32294923
13,3,0.25375
13,6,0.08744125
13,8,0.109012455
13,11,0.16304322
14,2,0.16217117
14,4,0.12222313
14,5,0.048016585
14,6,0.054655533
14,7,0.16940017
14,8,0.15730743
14,9,0.18513763
14,11,0.6655957
15,0,0.11146851
15,1,0.3530049
15,4,0.26565778
15,5,0.0027218629
15,6,0.033403892
15,7,0.20842591
15,8,0.40401855
15,10,0.44900513
16,0,0.019915618
16,1,1.1256958
16,4,1.550586
16,10,0.0028554534
17,2,1.3058593
17,3,1.0605469
17,6,0.03309643
17,7,0.78111327
17,8,0.29058594
17,11,0.24707581
18,0,0.014349404
18,2,0.3875589
18,3,0.41420165
18,6,0.0018318177
18,7,1.378496
18,10,0.07631035
18,11,0.3664874
19,0,0.3022345
19,2,0.112991184
19,4,0.28631744
19,6,0.15651245
19,7,0.12219193
19,8,0.0782045
19,10,0.09448944
19,11,0.76416016
20,0,0.015098
20,1,0.113674715
20,5,0.24520996
20,8,0.3591043
20,10,0.7289063
20,11,1.8089062
21,1,0.14906326
21,2,0.5675879
21,4,0.21996337
21,6,0.014124794
21,7,0.02457611
21,8,0.0027371978
21,10,0.61732423
21,11,0.3160315
22,0,0.012127762
22,2,0.18799767
22,3,0.018868713
22,4,0.021965828
22,6,0.049851075
22,7,0.042903308
22,8,0.033358537
23,0,1.79125
23,2,0.637168
23,5,0.0041288757
24,0,1.2516211
24,2,0.54904944
24,5,0.13852601
24,7,0.08923264
24,8,0.24344726
24,9,0.0635524
24,11,0.020115586
25,0,0.1552864
25,3,0.085876465
25,5,0.25720704
25,8,0.07801796
25,9,0.06494507
25,11,0.015877705
26,7,0.18447022
26,9,0.011799088
26,11,0.10539474
27,2,0.0049685286
27,3,0.095767215
27,4,0.20188965
27,5,0.013343849
27,6,0.005499649
27,7,0.14698517
27,9,0.07749367
27,10,0.1009845
28,1,0.062187422
28,2,0.034324188
28,3,0.00059223175
28,4,0.022107048
28,5,0.29487306
28,6,0.0072860145
28,7,1.0669922
28,9,0.31065917
29,0,0.22340637
29,1,0.41380492
29,3,0.050657958
29,7,0.0044707777
29,8,0.019623414
29,11,0.11650879
30,0,0.036624108
30,1,0.14500122
30,3,0.01759575
30,5,0.24559326
30,6,0.045306396
30,7,0.01872074
30,8,0.13181153
31,0,0.028295746
31,2,0.13546234
31,3,0.069963075
31,4,0.102419436
31,5,0.06320557
31,6,0.066778034
32,0,0.04258703
32,3,0.24689454
32,4,0.0065746307
32,5,0.31693053
32,7,0.13653877
32,8,0.08612213
33,0,0.39842772
33,2,0.77771485
33,3,0.18961914
33,4,0.14934112
33,7,0.14670289
33,8,0.35502928
33,9,0.063839495
34,1,0.02636139
34,5,0.018070508
34,6,0.022853946
34,9,0.042801514
34,10,0.27448732
34,11,0.7856055
35,3,0.019766407
35,5,0.03701294
35,6,0.027498245
35,10,0.0095702745
36,0,0.043041993
36,1,0.0074645425
36,2,0.012384233
36,3,0.03142784
36,5,0.039756928
36,11,0.012803018
37,0,0.06346924
37,4,0.032910615
37,5,0.110982664
37,7,0.0016399383
38,1,0.75783205
38,2,0.25274414
38,3,0.011523094
38,5,0.04289673
38,6,0.075388186
38,7,0.008270207
38,8,0.01690361
38,10,0.062569655
39,0,0.14035827
39,1,0.041910097
39,2,0.35260832
39,4,0.012450237
39,6,0.6078125
39,9,0.17533325
