layer,neuron,value
0,0,0.02702486
0,1,-0.03439636
0,2,-0.0030840207
0,3,-0.3900879
0,4,-0.061572265
0,5,0.049712524
0,6,-0.12588853
0,7,0.025192915
0,8,-0.0020268632
0,9,0.032256793
0,10,0.00443552
0,11,0.008570137
1,0,-0.011445275
1,1,-0.05379883
1,2,-0.10440689
1,3,0.027828751
1,4,0.013631706
1,5,-0.014463883
1,6,0.04158478
1,7,0.07153038
1,8,0.014455624
1,9,0.034208372
1,10,-0.08742066
1,11,-0.04508774
2,0,0.021279145
2,1,0.010706663
2,2,0.013224478
2,3,0.033365402
2,4,0.04677124
2,5,0.0051519894
2,6,0.0007945156
2,7,-0.018513814
2,8,0.008290982
2,9,-0.046029415
2,10,-0.006861925
2,11,0.012104454
3,0,-0.02774351
3,1,0.06659668
3,2,-0.03833042
3,3,-0.035691224
3,4,-0.2005281
3,5,0.14252685
3,6,-0.025547715
3,7,0.03967077
3,8,0.024678878
3,9,-0.004657173
3,10,0.030863648
3,11,-0.015262833
4,0,0.08187378
4,1,0.0017664719
4,2,-0.07937989
4,3,0.016910248
4,4,0.0014314651
4,5,-0.0009053898
4,6,-0.004182222
4,7,-0.058555298
4,8,-0.12299072
4,9,-0.0055600833
4,10,0.00019340515
4,11,-0.02159958
5,0,-0.008783646
5,1,0.07137695
5,2,-0.17388183
5,3,-0.02047595
5,4,-0.0052673533
5,5,0.024802018
5,6,-0.06785294
5,7,0.14567718
5,8,0.034203567
5,9,-0.08997253
5,10,0.011754572
5,11,-0.027041836
6,0,0.044893876
6,1,-0.08713085
6,2,-0.09919395
6,3,0.07356644
6,4,0.07701416
6,5,-0.010724106
6,6,-0.039119262
6,7,-0.07340492
6,8,0.067150265
6,9,0.014136958
6,10,-0.009802285
6,11,0.06388649
7,0,-0.119486086
7,1,-0.026091004
7,2,0.18245117
7,3,0.012768174
7,4,0.14223267
7,5,-0.048013058
7,6,0.058728904
7,7,0.09292801
7,8,-0.20213868
7,9,-0.06248421
7,10,-0.023284884
7,11,-0.17036164
8,0,0.0064603426
8,1,-0.05357559
8,2,0.11602875
8,3,0.27960205
8,4,-0.0909462
8,5,-0.036624834
8,6,-0.090915985
8,7,0.07568786
8,8,-0.03238426
8,9,-0.057188682
8,10,-0.021963215
8,11,-0.14959472
9,0,-0.03628235
9,1,0.014515152
9,2,0.039214477
9,3,-0.08703919
9,4,-0.02240059
9,5,0.15810333
