layer,neuron,value
0,2,0.045472566
0,4,0.12075989
0,6,0.046865236
0,10,0.09084595
0,11,0.6314856
0,12,0.059259642
0,14,0.031187287
1,4,0.034507293
1,7,0.20624512
1,9,0.095710754
1,11,0.056822967
1,14,0.061945878
2,5,0.39148498
2,6,0.26396483
3,3,0.08510193
3,4,0.11039246
3,6,0.2184192
3,8,0.05141983
3,9,0.047578584
3,11,0.046010207
3,13,0.30485168
3,14,0.11075531
4,4,0.41420028
4,5,0.03416641
4,12,0.4352906
5,2,0.24124451
5,3,0.20291187
5,4,0.07658493
5,6,0.39974853
5,7,0.22300811
5,8,0.07281323
5,10,0.10454502
6,2,0.20584045
6,3,0.06826752
6,4,0.2303981
6,9,0.043283995
6,10,0.0746637
6,11,0.084815525
6,15,0.6053467
7,4,0.32055908
7,5,1.3292813
7,7,0.9107666
7,11,0.46544617
7,12,0.81314206
7,13,0.3460003
8,0,0.1756105
8,3,0.05678833
8,7,0.14630616
8,10,0.2172049
8,12,0.38355103
9,0,0.32280824
9,3,0.33651122
9,4,0.35095704
9,7,1.1937628
9,8,0.27495742
9,13,0.42066804
10,2,0.032897033
10,3,1.4590381
10,4,0.65199524
10,5,0.08134827
10,6,1.1028818
10,7,0.4442343
10,8,0.13920532
10,10,0.2695717
10,13,0.11545998
10,14,0.38957328
10,15,0.0736441
11,0,0.14611755
11,1,0.031748332
11,5,0.11744461
11,6,0.68850434
11,7,0.21464844
11,9,0.22427246
11,11,2.2342455
11,12,0.0982946
12,2,8.40709
12,5,3.7778306
12,6,0.45279786
12,7,0.33664063
12,8,1.5031873
12,11,0.46688902
12,12,0.34991357
12,13,0.47882506
12,15,0.9873163
13,2,1.1040585
13,3,0.11929138
13,5,1.7589575
13,6,3.93036
13,8,0.37019044
13,10,0.46605346
13,12,1.875669
13,14,2.536958
14,1,0.5944263
14,2,0.8082173
14,5,0.53446287
14,8,0.54067445
14,10,0.74474365
14,12,0.27040833
14,13,0.75582767
14,14,0.5802295
14,15,0.23571533
15,0,2.6719728
15,1,0.16316162
15,2,0.1584259
15,3,0.11091247
15,4,0.5881287
15,8,1.0312573
15,12,0.3835205
15,14,0.78269106
16,0,0.6015308
16,2,0.3390808
16,3,0.30693603
16,4,0.18816406
16,5,0.76368165
16,7,1.0605347
16,8,0.312594
16,9,0.38745484
16,10,3.3617663
16,11,0.16849731
