layer,neuron,value
0,0,0.023515625
0,1,-0.045450438
0,2,0.045472566
0,3,0.029576568
0,4,0.12075989
0,5,-0.07154999
0,6,0.046865236
0,7,-0.21596473
0,8,-0.014833984
0,9,-0.28958312
0,10,0.09084595
0,11,0.6314856
0,12,0.059259642
0,13,-0.02951545
0,14,0.031187287
0,15,-0.057545967
1,0,-0.0037408948
1,1,-0.01129982
1,2,-0.09226532
1,3,-0.054762267
1,4,0.034507293
1,5,-0.006378174
1,6,-0.004815826
1,7,0.20624512
1,8,-0.000463402
1,9,0.095710754
1,10,-0.5438617
1,11,0.056822967
1,12,-0.027582627
1,13,-0.12392132
1,14,0.061945878
1,15,-0.021538924
2,0,-1.2591248
2,1,-0.00022077531
2,2,2.523137e-13
2,3,0.0
2,4,1.7782441e-10
2,5,0.39148498
2,6,0.26396483
2,7,-0.23485748
2,8,-0.5828198
2,9,-0.31718194
2,10,1.3081485e-08
2,11,-2.7584103e-06
2,12,0.0
2,13,-3.4038537e-06
2,14,-0.064034574
2,15,-0.00034057617
3,0,-1.5798685e-07
3,1,1.117203e-08
3,2,-0.45996842
3,3,0.08510193
3,4,0.11039246
3,5,-0.008483277
3,6,0.2184192
3,7,-0.15833008
3,8,0.05141983
3,9,0.047578584
3,10,-0.027851362
3,11,0.046010207
3,12,-0.17078564
3,13,0.30485168
3,14,0.11075531
3,15,-0.33715943
4,0,-1.0975695e-07
4,1,-0.28243592
4,2,-0.049983215
4,3,-0.04645416
4,4,0.41420028
4,5,0.03416641
4,6,-0.16013603
4,7,-0.10501297
4,8,0.020162659
4,9,-0.03848816
4,10,0.0
4,11,0.0
4,12,0.4352906
4,13,0.0054216003
4,14,1.6643753e-12
4,15,-5.437887e-09
5,0,-0.24000366
5,1,-0.15307434
5,2,0.24124451
5,3,0.20291187
5,4,0.07658493
5,5,6.212531e-10
5,6,0.39974853
5,7,0.22300811
5,8,0.07281323
5,9,0.017478256
5,10,0.10454502
5,11,-0.058080748
5,12,-0.050375223
5,13,-0.15411164
5,14,-0.068660736
5,15,6.998718e-07
6,0,-0.13722381
6,1,-0.03512146
6,2,0.20584045
6,3,0.06826752
6,4,0.2303981
6,5,-2.76207e-07
6,6,-3.6163337e-07
6,7,-0.44720092
6,8,-3.0326843e-05
6,9,0.043283995
6,10,0.0746637
6,11,0.084815525
6,12,-0.50010145
6,13,-0.1943689
6,14,-0.05798645
6,15,0.6053467
7,0,0.009559326
7,1,-0.21276245
7,2,6.6211216e-12
7,3,-1.326498e-11
7,4,0.32055908
7,5,1.3292813
7,6,-2.9943554
7,7,0.9107666
7,8,-0.0012060547
7,9,-0.28509277
7,10,-0.852887
7,11,0.46544617
7,12,0.81314206
7,13,0.3460003
7,14,-0.03173401
7,15,-0.22959594
8,0,0.1756105
8,1,-0.02032585
8,2,-0.4796283
8,3,0.05678833
8,4,-0.51204836
8,5,-0.34028167
8,6,-1.3501868
8,7,0.14630616
8,8,-0.82658637
8,9,-0.124464415
8,10,0.2172049
8,11,-0.15645812
8,12,0.38355103
8,13,-0.043405607
8,14,-0.20549865
8,15,-0.71158105
9,0,0.32280824
9,1,-0.09226684
9,2,-0.13422485
9,3,0.33651122
9,4,0.35095704
9,5,-0.50151277
