layer,neuron,value
0,33,0.7799542
2,37,0.46729982
3,7,0.32485473
4,5,0.27127716
8,16,1.0410132
10,36,0.33642182
11,8,0.40401366
12,7,0.3797998
12,36,0.33035606
12,38,0.35398924
13,11,0.57444274
14,4,0.49385583
14,9,0.45763916
14,10,0.67193663
14,11,0.56855834
14,15,1.0194238
15,13,0.31434083
15,30,2.5043359
16,0,0.74735105
16,15,0.36226746
16,21,3.0183692
16,32,0.3620178
17,2,0.36553833
17,17,0.43059203
17,28,0.41580674
17,30,0.32549867
17,31,0.37713805
18,0,0.7648389
18,6,0.50113344
18,16,0.8818774
18,27,1.0665185
18,38,0.66045654
18,39,1.7409095
19,5,0.34263948
19,7,0.28962928
19,12,0.46499604
19,14,0.4706433
19,21,0.55743957
19,29,3.157097
19,38,0.72801065
20,17,1.9075695
20,31,0.5174866
21,5,0.41461608
21,14,0.57889694
21,15,0.70800966
21,17,0.36703065
21,22,0.31922486
21,24,1.7055883
22,2,0.30733642
22,3,0.82698244
22,21,0.3270923
22,30,0.6392847
22,35,0.73309344
22,38,0.48251998
23,18,0.29351288
23,24,0.65719485
23,26,0.31419587
23,32,0.28740355
23,34,0.49979615
25,13,0.71882325
25,17,0.32127777
26,2,1.3037037
26,39,0.30481935
27,28,0.8234924
29,31,4.9659767
29,36,0.32021812
30,21,0.5459912
31,15,0.47995362
32,16,1.2728205
33,5,0.68713623
33,6,0.6300073
34,2,0.36565888
35,8,0.4211779
35,9,0.31027344
35,15,0.39647156
35,27,0.29148284
35,29,0.36909303
35,38,0.9027405
36,4,0.287901
36,7,0.6540186
36,8,0.9919165
36,9,0.29309112
36,10,0.51569015
36,13,0.4941376
37,13,0.39528382
37,14,0.35540468
37,19,0.32652557
37,22,0.6656714
37,30,0.32146606
37,34,0.867045
37,38,0.34275284
38,2,0.8171558
38,5,0.80601764
38,6,0.3396582
38,14,0.56883603
38,15,5.0241213
38,18,0.50894284
38,19,0.517919
38,32,1.5868554
38,37,0.27191377
39,3,0.32662353
39,8,0.46161103
39,10,1.9202327
39,12,0.38273925
39,16,0.3553076
39,20,0.709283
39,25,0.5621374
39,26,2.5058641
39,29,0.96476316
39,32,0.6192119
39,36,0.9060272
40,0,0.27343994
40,1,1.9082379
40,5,0.6610309
40,9,0.83999634
40,12,0.31777436
40,15,6.772085
40,17,1.813208
40,20,0.65627074
40,21,0.9799341
40,28,0.5119678
40,30,0.34555236
40,34,1.1216861
41,1,0.7443799
41,2,3.3938673
41,3,3.4277246
41,4,0.6492523
41,8,0.31670472
41,15,0.8703226
41,24,0.4197595
41,28,0.54147947
41,30,4.46458
41,31,0.3899829
41,32,0.38181305
41,34,0.9667517
41,36,0.29560074
42,0,7.905742
42,5,0.68872803
42,9,0.29699096
42,11,0.65594846
42,12,0.5736615
42,13,0.53737223
42,23,0.398627
42,28,0.5680103
42,29,0.3609204
42,34,0.4083399
43,2,0.43476456
43,3,8.6389065
43,7,1.1213385
43,8,1.9448291
43,13,0.33948854
43,18,0.42647338
43,21,1.2462841
43,29,9.396875
43,33,0.4809375
43,37,0.29493043
44,0,1.3853028
44,1,0.5000079
44,3,6.9291406
44,6,0.47088104
44,7,1.4579736
44,10,0.41879493
44,11,0.3584448
44,12,0.2690552
44,17,10.580469
44,19,1.3157451
44,20,1.0639257
44,21,3.0100756
44,24,1.6802588
45,4,1.193798
45,10,7.3074317
45,13,3.569922
45,19,0.59262574
45,20,0.6148355
45,22,0.80873686
45,24,2.7133617
45,25,0.38101485
45,33,0.77973086
45,35,0.44259766
45,36,1.392934
46,2,0.31716523
46,3,6.411758
46,4,0.47663176
46,7,1.0492046
46,9,0.77591354
46,11,2.2043798
46,16,0.30854738
46,27,1.3349121
46,33,0.29404908
46,35,0.9994678
46,36,0.76099485
47,1,1.2277294
47,11,1.1522583
47,12,1.298526
47,15,1.7056298
47,17,1.4201074
47,26,0.5666492
47,30,0.31819764
48,0,0.27074242
48,8,0.48509035
48,9,0.59513307
48,12,0.95970154
48,16,0.7935803
48,20,2.7043457
48,27,0.2967871
48,35,0.3981932
48,36,0.85291994
49,4,2.2507715
49,12,0.41760284
49,15,0.27217895
49,31,1.7082351
49,33,0.63112307
50,1,0.531714
50,2,1.804342
50,5,0.35037535
50,16,0.34844238
50,23,1.0401202
50,32,0.4688531
50,34,1.034668
50,37,0.47229308
51,4,0.4454065
51,6,0.3194838
51,25,1.0583289
51,28,0.36042967
52,23,0.40973336
52,34,2.0842113
53,35,0.2924292
54,5,0.47232178
54,20,1.4692504
55,6,0.32881224
55,10,0.27639693
55,15,0.29507783
55,26,0.351632
56,26,0.37312958
56,32,0.5998508
57,11,0.3324746
57,28,0.48255065
57,35,0.3237091
58,4,0.55870193
58,32,0.35313582
59,1,0.49833253
59,24,0.35490218
60,0,0.3863388
60,7,0.3273523
60,33,0.6980274
60,34,0.6051492
61,15,0.5892773
61,23,0.5352069
61,31,0.41877532
62,0,0.3644861
62,12,2.3447852
63,1,0.38056916
63,4,0.3096338
63,7,1.4437037
63,27,0.2981934
63,29,0.62017274
