layer,neuron,value
8,23,4.178506
10,13,5.7489843
11,5,4.0415235
11,23,4.180283
12,37,3.956194
13,4,4.533125
13,10,5.4552293
13,26,3.5699902
14,6,6.352715
15,14,3.6563478
15,36,4.2878222
16,5,14.348946
16,18,3.2563746
17,4,3.768174
17,5,16.243126
17,10,4.084087
17,22,3.4035425
17,29,3.511803
17,34,8.995625
17,36,3.8337672
18,0,8.474605
18,14,3.8717382
18,22,5.0083523
18,38,3.3167162
19,0,6.7907324
19,3,12.327964
19,20,3.641333
19,22,6.2932615
19,38,8.901514
20,8,21.9275
20,17,12.075586
20,23,3.8104296
20,24,7.8420315
20,39,6.436211
21,32,4.3367577
21,34,16.82328
21,38,5.866167
21,39,8.65458
22,2,12.9453125
22,3,8.848965
22,35,4.599722
23,8,9.423066
23,26,5.2209034
24,20,3.6051562
25,13,4.442671
26,12,3.6342773
27,37,4.577002
28,34,3.3364844
