layer,neuron,value
0,1,2.0382032
0,2,1.5819458
0,21,1.230151
2,17,1.5996155
3,37,1.8918213
5,23,1.176275
6,6,1.2137458
7,22,2.56245
8,6,1.7397571
8,9,1.8203906
8,23,4.178506
9,10,1.9296728
9,14,2.2039697
9,18,1.1761909
10,11,1.3469831
10,13,5.7489843
11,5,4.0415235
11,11,1.8492956
11,20,2.887295
11,23,4.180283
11,25,1.3386185
11,32,2.8426611
12,1,1.8572073
12,5,1.5407147
12,16,1.6485107
12,24,1.1883667
12,33,1.8467749
12,36,2.1315234
12,37,3.956194
13,0,1.664668
13,3,2.1269195
13,4,4.533125
13,10,5.4552293
13,17,1.2555896
13,26,3.5699902
13,30,1.5048724
13,35,2.003656
14,0,1.5237646
14,1,2.6848512
14,6,6.352715
14,7,2.2130468
14,11,1.4078076
14,17,1.6810577
14,32,3.0629394
15,3,1.5264527
15,10,1.5288916
15,14,3.6563478
15,25,2.606421
15,30,1.5631225
15,36,4.2878222
16,3,2.7184253
16,5,14.348946
16,15,2.7555761
16,18,3.2563746
16,22,3.2071166
16,23,1.5498462
16,35,2.591426
16,38,3.1086254
17,3,1.9232348
17,4,3.768174
17,5,16.243126
17,10,4.084087
17,11,3.2115479
17,14,1.9973999
17,22,3.4035425
17,29,3.511803
17,33,2.3006375
17,34,8.995625
17,36,3.8337672
18,0,8.474605
18,2,2.0491505
18,13,1.1806784
18,14,3.8717382
18,22,5.0083523
18,24,1.4492481
18,30,1.9778779
18,35,2.181659
18,36,1.8991547
18,38,3.3167162
19,0,6.7907324
19,1,1.8046329
19,3,12.327964
19,13,2.7866797
19,14,2.090662
19,20,3.641333
19,22,6.2932615
19,24,1.2873267
19,25,1.3727384
19,29,1.567475
19,37,3.0161903
19,38,8.901514
19,39,1.3995087
20,1,2.656338
20,8,21.9275
20,17,12.075586
20,18,1.6187646
20,19,1.3495876
20,23,3.8104296
20,24,7.8420315
20,25,3.2291749
20,27,2.2256253
20,30,1.8515283
20,31,2.4470336
20,38,2.741128
20,39,6.436211
21,1,1.9072729
21,5,1.4639624
21,10,1.9774634
21,12,1.4140424
21,18,1.4564813
21,24,1.5475293
21,25,1.9681768
21,29,1.4704077
21,32,4.3367577
21,33,1.5878466
21,34,16.82328
21,38,5.866167
21,39,8.65458
22,2,12.9453125
22,3,8.848965
22,7,1.290044
22,8,1.3603809
22,18,2.9519482
22,27,1.5317005
22,35,4.599722
22,36,2.8438818
23,0,1.2294824
23,8,9.423066
23,13,1.6566299
23,15,1.2318555
23,26,5.2209034
23,27,2.5832324
23,30,2.95823
23,33,1.5895118
23,34,1.6284595
24,8,2.7205439
24,9,1.9015332
24,16,1.6869812
24,20,3.6051562
24,28,2.2579145
24,30,1.8745373
25,4,2.0710692
25,13,4.442671
25,32,1.3298364
26,1,1.3240732
26,12,3.6342773
26,23,1.7790942
26,39,1.235188
27,25,1.9121094
27,37,4.577002
28,21,1.1680652
28,34,3.3364844
29,19,1.6339843
29,26,1.6688964
30,0,2.4289198
31,7,1.2532123
34,20,1.4018292
36,33,1.3314111
37,15,2.3531835
38,12,1.2944934
