layer,neuron,value
0,6,2.030381
4,1,1.1336377
4,5,1.008681
7,0,1.1342212
8,10,2.0932763
10,4,1.7349182
10,6,1.5872339
10,8,2.895835
10,10,1.3636048
11,3,1.0659759
12,0,2.364386
12,5,1.136316
13,8,4.872655
14,3,3.7764673
14,8,6.546158
15,2,1.8617932
15,4,1.457295
15,8,2.0755322
15,10,1.3626648
16,2,2.648357
16,5,1.2476147
16,11,1.9301367
17,4,6.1359572
17,8,4.053203
17,9,2.3356788
18,4,4.6208787
18,9,0.9867895
19,0,7.38457
19,2,6.229385
23,2,2.6406007
24,2,1.9761719
37,6,0.98884857
39,2,2.1133666
