layer,neuron,value
0,0,-0.17535095
0,1,-0.19180077
0,2,-0.2773938
0,3,-1.7715747
0,4,-0.47052613
0,5,-0.57258666
0,6,2.030381
0,7,-0.024415283
0,8,0.5589526
0,9,-0.47110352
0,10,0.43586305
0,11,-0.12050888
1,0,0.26187897
1,1,-0.005357666
1,2,-0.0130923465
1,3,0.08854339
1,4,-0.17187119
1,5,0.3238965
1,6,0.6525778
1,7,-0.4659326
1,8,0.22963805
1,9,-0.67201585
1,10,-0.018017579
1,11,-0.7101831
2,0,0.18013519
2,1,-0.10696625
2,2,0.058290407
2,3,0.501918
2,4,-0.015563965
2,5,-0.17830749
2,6,-0.25208953
2,7,0.28050292
2,8,0.13117431
2,9,0.13731658
2,10,0.4162805
2,11,0.1749823
3,0,-0.4591638
3,1,0.38855866
3,2,-0.34906617
3,3,-0.06309052
3,4,-0.60288084
3,5,-0.7210669
3,6,-0.72504026
3,7,-0.36416382
3,8,-0.29646972
3,9,-0.5009291
3,10,0.2687848
3,11,-0.28428346
4,0,-1.0098388
4,1,1.1336377
4,2,0.6049835
4,3,0.8982996
4,4,-0.22334923
4,5,1.008681
4,6,0.057122804
4,7,-0.3133655
4,8,0.24283081
4,9,-0.24024291
4,10,0.19786072
4,11,0.26847017
5,0,0.0143016055
5,1,-0.020790406
5,2,0.36377075
5,3,-0.6510799
5,4,0.251521
5,5,0.28617096
5,6,0.2627002
5,7,-0.9942993
5,8,0.07910889
5,9,0.59017944
5,10,-0.80420715
5,11,0.4392189
6,0,-1.1100708
6,1,0.6264319
6,2,-0.37871063
6,3,-2.052038
6,4,-0.09048507
6,5,0.071008
6,6,0.3404773
6,7,0.7672266
6,8,-0.6185303
6,9,-1.009314
6,10,0.95489746
6,11,0.30213106
7,0,1.1342212
7,1,0.10076172
7,2,-1.6711291
7,3,0.07006989
7,4,-0.06427673
7,5,-0.5671878
7,6,0.15336975
7,7,-0.2666382
7,8,-2.2463524
7,9,-0.25841293
7,10,0.50932086
7,11,0.28861818
8,0,-0.6349676
8,1,-0.068404846
8,2,0.7709509
8,3,0.5936642
8,4,-0.21661621
8,5,0.16518097
8,6,-0.054924928
8,7,-0.4790387
8,8,-0.26039305
8,9,-0.72297025
8,10,2.0932763
8,11,-1.8513528
9,0,0.21355866
9,1,0.4989087
9,2,0.47934923
9,3,-0.58145434
9,4,0.2177617
9,5,-1.0299221
9,6,-0.5939288
9,7,-0.70551944
9,8,0.56803733
