layer,neuron,value
0,10,3.0910304
0,31,1.2473474
1,39,0.98966306
2,39,1.4086243
3,7,0.7869861
4,21,0.9879663
5,10,0.6554712
5,30,0.73798704
6,6,1.7318115
6,8,0.65526366
7,2,0.7185532
7,4,0.6615009
7,9,2.0536304
7,15,2.1826026
7,30,0.7337537
8,1,2.6361425
8,6,0.8230371
8,20,1.4361206
8,22,1.2624731
8,34,0.8700488
8,39,0.67674685
9,5,0.6522127
9,8,0.7277573
9,13,0.90411866
9,15,0.99707276
9,21,2.0609326
9,23,2.1028564
9,24,1.3634485
9,25,1.2561669
9,33,0.93846285
9,34,0.9145758
9,37,0.94535035
10,4,0.82980466
10,9,1.9613281
10,10,4.8925
10,17,2.9166405
10,22,2.1685157
10,23,0.7683746
10,24,1.2315408
10,37,0.70226306
11,3,0.9850293
11,18,2.4033887
11,26,0.7298706
11,33,1.1027417
11,38,1.2438037
12,6,1.0694042
12,9,1.2021161
12,10,1.5133814
12,15,1.4758203
12,18,1.7307348
12,19,2.0590453
12,20,2.2217274
12,21,1.9419775
12,22,1.886875
12,23,1.1315961
12,25,0.83019775
12,35,0.6914766
12,39,6.997539
13,2,1.2625635
13,4,0.9783203
13,12,1.6809473
13,20,1.372583
13,22,3.535078
13,25,3.4626563
13,28,1.0781953
13,29,2.6865919
13,33,0.9079712
14,5,4.245547
14,7,0.8767038
14,8,3.8583984
14,13,8.7025
14,22,0.65502566
14,26,1.1025525
14,27,0.8016374
14,30,1.4859155
14,37,1.0121783
15,4,1.2448779
15,7,0.8493298
15,17,6.5090623
15,22,0.735169
15,32,1.2884766
16,1,6.62125
16,15,10.853437
16,22,2.3865309
16,28,3.8314843
16,36,0.8066772
17,15,1.1584058
17,31,3.3538916
18,17,1.6448065
18,20,1.8523182
18,22,1.5661914
18,39,5.2653127
19,2,0.7372192
19,31,0.8090271
19,38,0.8726428
20,5,1.3922522
21,3,2.8829687
21,14,0.7955997
21,31,2.8927147
21,38,0.9726721
22,9,1.5672388
22,17,0.67582273
22,33,1.7240192
22,36,0.9928101
23,14,0.82463866
24,28,0.9438501
26,22,0.84526247
27,33,0.8260413
28,14,0.6995975
30,14,0.7685913
38,1,1.4353125
38,31,1.517135
